lat,lon,acc,bear,bearAcc,mag_x,mag_y,mag_z,heading,25_dbm,33_dbm,181_dbm,208_dbm,200_dbm,246_dbm,189_dbm,459_dbm,188_dbm,timestamp,intersection_points,label
24.7896369,120.9946389,9.88599967956543,232.54383850097656,0.0,8.88,-39.48,-1.0799999,160.93661,0,-87,0,-93,0,0,0,0,0,17,0,1
24.7896269,120.99462,9.902000427246094,248.21240234375,0.0,-16.14,-26.16,-28.439999,-140.74329,0,-87,0,-93,0,0,0,0,0,17,0,1
24.7896269,120.99462,9.902000427246094,248.21240234375,0.0,-18.48,-17.1,-34.5,105.9145,0,-87,0,-93,0,0,0,0,0,17,0,1
24.7896205,120.9945954,9.848999977111816,259.2391052246094,0.0,9.12,-35.34,-17.94,-128.4364,0,-87,0,-93,0,0,0,0,0,17,0,1
24.7896205,120.9945954,9.848999977111816,259.2391052246094,0.0,0.17999999,-39.239998,-13.139999,-150.89586,0,-87,0,-93,0,0,0,0,0,17,0,1
24.7896188,120.9945762,9.868000030517578,266.72003173828125,0.0,-19.56,-9.9,-37.32,-31.604683,0,-87,0,-93,0,0,0,0,0,17,0,1
24.7896188,120.9945762,9.868000030517578,266.72003173828125,0.0,-16.199999,-10.74,-37.98,-37.41637,0,-87,0,-93,0,0,0,0,0,17,0,1
24.7896188,120.9945762,9.868000030517578,266.72003173828125,0.0,10.8,-33.84,-22.56,84.05582,0,-87,0,-93,0,0,0,0,0,17,0,1
24.7896188,120.9945762,9.868000030517578,266.72003173828125,0.0,-12.24,-27.119999,-30.42,-132.6483,0,-87,0,-93,0,0,0,0,0,17,0,1
24.7896159,120.9945531,9.892000198364258,264.99505615234375,0.0,-19.619999,-3.72,-39.3,75.154854,0,0,-93,-86,0,0,0,0,0,17,0,1
24.7896159,120.9945531,9.892000198364258,264.99505615234375,0.0,0.17999999,-22.56,-36.36,-120.13482,0,0,-93,-86,0,0,0,0,0,17,0,1
24.7896109,120.994535,9.88700008392334,257.63726806640625,0.0,15.54,-33.78,-16.5,126.36727,0,0,-93,-86,0,0,0,0,0,17,0,1
24.7896109,120.994535,9.88700008392334,257.63726806640625,0.0,-10.86,-16.98,-37.559998,-65.310776,0,0,-93,-86,0,0,0,0,0,17,0,1
24.7896109,120.994535,9.88700008392334,257.63726806640625,0.0,-12.719999,-12.059999,-38.879997,38.62536,0,0,-93,-86,0,0,0,0,0,17,0,1
24.7896028,120.9945161,9.949999809265137,254.9143829345703,0.0,12.059999,-31.859999,-22.68,-79.5903,0,0,-93,-86,0,0,0,0,0,17,0,1
24.7896028,120.9945161,9.949999809265137,254.9143829345703,0.0,-4.02,-33.48,-23.64,-143.76826,0,0,-93,-86,0,0,0,0,0,17,0,1
24.7895974,120.9944982,9.937999725341797,254.256103515625,0.0,-18.9,-6.18,-38.16,67.08474,0,0,-93,-86,0,0,0,0,0,17,0,1
24.7895974,120.9944982,9.937999725341797,254.256103515625,0.0,-2.8799999,-19.14,-37.86,-99.08894,0,0,-93,-86,0,0,0,0,0,17,0,1
24.7895974,120.9944982,9.937999725341797,254.256103515625,0.0,17.64,-34.14,-13.2,121.308846,0,0,-93,-86,0,0,0,0,0,17,0,1
24.7895974,120.9944982,9.937999725341797,254.256103515625,0.0,1.3199999,-24.84,-34.079998,-104.61315,0,0,-93,-86,0,0,0,0,0,17,0,1
24.7895898,120.994479,10.04800033569336,252.90060424804688,0.0,-2.1599998,-14.82,-39.66,70.06969,0,0,-93,-86,0,0,0,0,0,17,0,1
24.7895837,120.9944617,10.08899974822998,252.3302459716797,0.0,14.82,-33.36,-18.9,-150.92867,0,0,-93,-86,0,0,0,0,0,17,0,1
24.7895837,120.9944617,10.08899974822998,252.3302459716797,0.0,14.219999,-29.58,-23.64,-133.81047,0,0,-93,-86,0,0,0,0,0,17,0,1
24.7895837,120.9944617,10.08899974822998,252.3302459716797,0.0,15.96,-10.92,-38.219997,70.463486,0,0,-93,-86,0,0,0,0,0,17,0,1
24.7895837,120.9944617,10.08899974822998,252.3302459716797,0.0,17.16,-19.38,-32.88,-120.76922,0,0,-93,-86,0,0,0,0,0,17,0,1
24.7895837,120.9944617,10.08899974822998,252.3302459716797,0.0,21.119999,-36.899998,-5.94,-169.10687,0,0,-93,-86,0,0,0,0,0,17,0,1
24.7895837,120.9944617,10.08899974822998,252.3302459716797,0.0,18.359999,-32.82,-21.359999,-137.82088,0,0,-93,-86,0,0,0,0,0,17,0,1
24.7895711,120.9944289,10.241000175476074,250.52017211914062,0.0,18.3,-24.779999,-30.9,109.272255,0,0,-93,-86,0,0,0,0,0,17,0,1
24.7895711,120.9944289,10.241000175476074,250.52017211914062,0.0,18.6,-36.0,-12.0,-154.88197,0,0,-93,-86,0,0,0,0,0,17,0,1
24.7895711,120.9944289,10.241000175476074,250.52017211914062,0.0,10.139999,-40.2,-5.22,176.07274,0,0,-93,-86,0,0,0,0,0,17,0,1
24.7895462,120.9943818,10.277000427246094,245.0913543701172,0.0,20.16,-27.359999,-25.08,-136.16695,0,-95,-90,0,0,0,0,0,0,17,0,1
24.7895462,120.9943818,10.277000427246094,245.0913543701172,0.0,15.719999,-16.92,-36.42,-164.41692,0,-95,-90,0,0,0,0,0,0,17,0,1
24.7895462,120.9943818,10.277000427246094,245.0913543701172,0.0,12.84,-39.12,-7.14,-166.34329,0,-95,-90,0,0,0,0,0,0,17,0,1
24.7895462,120.9943818,10.277000427246094,245.0913543701172,0.0,10.2,-39.36,-11.7,-158.46304,0,-95,-90,0,0,0,0,0,0,17,0,1
24.7895462,120.9943818,10.277000427246094,245.0913543701172,0.0,19.439999,-31.08,-23.64,26.848843,0,-95,-90,0,0,0,0,0,0,17,0,1
24.7895287,120.9943512,10.236000061035156,243.8817596435547,0.0,15.719999,-37.38,-15.179999,-143.06664,0,-95,-90,0,0,0,0,0,0,17,0,1
24.7895287,120.9943512,10.236000061035156,243.8817596435547,0.0,6.96,-41.219997,-0.12,-170.93309,0,-95,-90,0,0,0,0,0,0,17,0,1
24.7895287,120.9943512,10.236000061035156,243.8817596435547,0.0,7.8599997,-39.719997,-8.16,-162.34326,0,-95,-90,0,0,0,0,0,0,17,0,1
24.7895287,120.9943512,10.236000061035156,243.8817596435547,0.0,7.14,-37.02,-21.48,136.44852,0,-95,-90,0,0,0,0,0,0,17,0,1
24.7895287,120.9943512,10.236000061035156,243.8817596435547,0.0,15.599999,-40.32,1.92,-176.96056,0,-95,-90,0,0,0,0,0,0,17,0,1
24.7895074,120.9943216,10.01200008392334,241.04458618164062,0.0,3.48,-40.98,0.78,178.58151,0,-95,-90,0,0,0,0,0,0,17,0,1
24.7895074,120.9943216,10.01200008392334,241.04458618164062,0.0,7.44,-37.32,-16.619999,96.286804,0,-95,-90,0,0,0,0,0,0,17,0,1
24.7895074,120.9943216,10.01200008392334,241.04458618164062,0.0,11.88,-37.92,-15.78,-151.66713,0,-95,-90,0,0,0,0,0,0,17,0,1
24.7894903,120.9943069,9.918000221252441,238.3648223876953,0.0,8.46,-39.96,8.4,-160.66417,0,-95,-90,0,0,0,0,0,0,17,0,1
24.7894903,120.9943069,9.918000221252441,238.3648223876953,0.0,1.92,-40.86,0.17999999,-178.58255,0,-95,-90,0,0,0,0,0,0,17,0,1
24.7894903,120.9943069,9.918000221252441,238.3648223876953,0.0,1.02,-37.559998,-19.02,166.27853,0,-95,-90,0,0,0,0,0,0,17,0,1
24.7894662,120.9942936,9.647000312805176,232.75335693359375,0.0,12.3,-39.12,1.8,-173.1885,0,-94,-85,0,0,0,0,0,0,17,0,1
24.7894662,120.9942936,9.647000312805176,232.75335693359375,0.0,0.17999999,-38.76,11.219999,171.5009,0,-94,-85,0,0,0,0,0,0,17,0,1
24.7894662,120.9942936,9.647000312805176,232.75335693359375,0.0,3.6,-38.94,-12.42,135.22931,0,-94,-85,0,0,0,0,0,0,17,0,1
24.7894662,120.9942936,9.647000312805176,232.75335693359375,0.0,1.8,-37.26,-16.08,-161.42213,0,-94,-85,0,0,0,0,0,0,17,0,1
24.7894514,120.9942805,9.727999687194824,231.03790283203125,0.0,5.7599998,-37.98,14.82,149.92096,0,-94,-85,0,0,0,0,0,0,17,0,1
24.7894514,120.9942805,9.727999687194824,231.03790283203125,0.0,-2.6399999,-41.16,1.56,175.83524,0,-94,-85,0,0,0,0,0,0,17,0,1
24.7894319,120.9942682,9.795000076293945,228.12338256835938,0.0,0.59999996,-37.86,-15.36,154.03802,0,-94,-85,0,0,0,0,0,0,17,0,1
24.7894319,120.9942682,9.795000076293945,228.12338256835938,0.0,11.28,-40.68,1.26,-170.5299,0,-94,-85,0,0,0,0,0,0,17,0,1
24.7894319,120.9942682,9.795000076293945,228.12338256835938,0.0,-4.2599998,-39.059998,12.36,173.18935,0,-94,-85,0,0,0,0,0,0,17,0,1
24.7894121,120.9942559,9.770000457763672,225.52378845214844,0.0,0.42,-40.02,-9.66,-1.8993602,0,-94,-85,0,0,0,0,0,0,17,0,1
24.7894121,120.9942559,9.770000457763672,225.52378845214844,0.0,5.58,-38.94,-12.48,-160.99435,0,-94,-85,0,0,0,0,0,0,17,0,1
24.7894121,120.9942559,9.770000457763672,225.52378845214844,0.0,4.74,-38.7,12.48,166.4867,0,-94,-85,0,0,0,0,0,0,17,0,1
24.7894121,120.9942559,9.770000457763672,225.52378845214844,0.0,-2.22,-40.98,2.58,175.03833,0,0,0,-81,-83,0,0,0,0,17,0,1
24.7893928,120.9942464,9.8149995803833,222.9326934814453,0.0,1.68,-38.64,-15.719999,155.93507,0,0,0,-81,-83,0,0,0,0,17,0,1
24.7893706,120.9942378,9.836000442504883,220.1615447998047,0.0,9.3,-41.52,4.98,179.84337,0,0,0,-81,-83,0,0,0,0,17,0,1
24.7893706,120.9942378,9.836000442504883,220.1615447998047,0.0,-1.1999999,-38.82,15.12,169.56268,0,0,0,-81,-83,0,0,0,0,17,0,1
24.7893706,120.9942378,9.836000442504883,220.1615447998047,0.0,3.48,-42.059998,-6.24,172.41927,0,0,0,-81,-83,0,0,0,0,17,0,1
