lat,lon,acc,bear,bearAcc,mag_x,mag_y,mag_z,heading,33_dbm,25_dbm,181_dbm,200_dbm,208_dbm,189_dbm,254_dbm,246_dbm,131_dbm,459_dbm,476_dbm,188_dbm,195_dbm,443_dbm,timestamp,intersection_points,label
24.7892594,120.9951238,5.85699987411499,358.5406799316406,0.0,20.76,15.24,-34.8,-36.283524,0,-84,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7892594,120.9951238,5.85699987411499,358.5406799316406,0.0,13.86,18.24,-36.12,59.836494,0,-89,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7892594,120.9951238,5.85699987411499,358.5406799316406,0.0,22.439999,13.62,-35.1,-10.448328,0,-89,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7892594,120.9951238,5.85699987411499,358.5406799316406,0.0,30.96,12.9,-26.699999,-65.2336,0,-89,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7892692,120.9951239,6.9070000648498535,355.8398742675781,0.0,23.34,11.16,-34.38,-34.905693,0,-89,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7892692,120.9951239,6.9070000648498535,355.8398742675781,0.0,16.8,18.6,-34.92,53.926113,0,-89,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.78928,120.9951225,7.872000217437744,355.9090881347656,0.0,25.199999,15.36,-30.779999,-5.462342,0,-89,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.78928,120.9951225,7.872000217437744,355.9090881347656,0.0,28.92,16.32,-27.72,-56.614586,0,-89,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.78928,120.9951225,7.872000217437744,355.9090881347656,0.0,19.92,15.599999,-35.46,-24.229834,0,-89,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7892909,120.9951205,8.46500015258789,354.03533935546875,0.0,16.68,16.74,-36.239998,48.873352,0,-89,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7892909,120.9951205,8.46500015258789,354.03533935546875,0.0,26.88,15.059999,-30.3,-28.90175,0,-89,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7892909,120.9951205,8.46500015258789,354.03533935546875,0.0,28.98,13.139999,-28.56,-61.0539,0,-89,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.789301,120.9951208,9.256999969482422,354.57696533203125,0.0,19.32,12.42,-36.239998,-30.951494,0,-89,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.789301,120.9951208,9.256999969482422,354.57696533203125,0.0,16.859999,11.34,-38.04,42.437923,0,-89,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.789301,120.9951208,9.256999969482422,354.57696533203125,0.0,30.179998,10.139999,-29.4,-46.15824,0,-89,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.789301,120.9951208,9.256999969482422,354.57696533203125,0.0,30.48,10.92,-28.26,-66.83259,0,-89,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7893113,120.9951225,10.878000259399414,349.0213623046875,0.0,23.76,13.0199995,-34.26,-35.854458,0,-89,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7893113,120.9951225,10.878000259399414,349.0213623046875,0.0,24.18,15.179999,-32.16,6.289676,0,-89,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7893216,120.9951207,11.045999526977539,344.9418640136719,0.0,31.98,13.92,-25.14,-44.68823,-90,-90,-97,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7893216,120.9951207,11.045999526977539,344.9418640136719,0.0,32.88,12.599999,-27.18,-63.190266,-90,-90,-97,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7893216,120.9951207,11.045999526977539,344.9418640136719,0.0,25.859999,18.0,-29.22,-30.708271,-90,-90,-97,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7893216,120.9951207,11.045999526977539,344.9418640136719,0.0,26.88,16.26,-29.22,-0.60080737,-90,-90,-97,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.789333,120.9951179,12.456999778747559,342.04266357421875,0.0,33.54,12.78,-22.26,-61.24186,-90,-90,-97,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.789333,120.9951179,12.456999778747559,342.04266357421875,0.0,29.939999,10.74,-29.64,-59.022873,-90,-90,-97,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7893456,120.9951137,12.496000289916992,341.7840881347656,0.0,22.68,14.88,-32.82,-11.021279,-90,-90,-97,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7893456,120.9951137,12.496000289916992,341.7840881347656,0.0,23.16,9.54,-33.899998,37.327717,-90,-90,-97,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7893456,120.9951137,12.496000289916992,341.7840881347656,0.0,31.26,7.2599998,-28.199999,-56.34042,-90,-90,-97,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7893456,120.9951137,12.496000289916992,341.7840881347656,0.0,33.78,3.6599998,-25.56,-67.22656,-90,-90,-97,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7893585,120.9951089,13.02400016784668,341.1905822753906,0.0,30.66,8.16,-28.439999,-31.534986,-90,-90,-97,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7893679,120.9951039,13.133000373840332,338.2777404785156,0.0,27.9,3.06,-31.439999,2.9032872,-90,-90,-97,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7893679,120.9951039,13.133000373840332,338.2777404785156,0.0,38.46,-0.29999998,-17.82,-79.412926,-90,-90,-97,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7893679,120.9951039,13.133000373840332,338.2777404785156,0.0,37.079998,-0.06,-19.56,-63.851547,-89,-90,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7893679,120.9951039,13.133000373840332,338.2777404785156,0.0,25.74,3.84,-33.239998,36.963997,-89,-90,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7893679,120.9951039,13.133000373840332,338.2777404785156,0.0,26.82,5.46,-34.2,-4.342647,-89,-90,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7893679,120.9951039,13.133000373840332,338.2777404785156,0.0,34.32,8.28,-23.519999,-73.646484,-89,-90,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7893786,120.9950964,13.270999908447266,332.8645324707031,0.0,32.34,6.12,-26.22,-63.82853,-89,-90,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7893786,120.9950964,13.270999908447266,332.8645324707031,0.0,24.72,9.78,-32.94,25.253057,-89,-90,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7893786,120.9950964,13.270999908447266,332.8645324707031,0.0,25.98,11.4,-31.26,-13.948023,-89,-90,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7893968,120.9950872,13.234999656677246,334.63616943359375,0.0,33.899998,12.059999,-23.279999,-67.266815,-89,-90,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7893968,120.9950872,13.234999656677246,334.63616943359375,0.0,29.699999,10.74,-28.38,-50.141483,-89,-90,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7893968,120.9950872,13.234999656677246,334.63616943359375,0.0,24.96,14.58,-32.76,9.053659,-89,-90,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7893968,120.9950872,13.234999656677246,334.63616943359375,0.0,29.939999,13.08,-26.939999,-26.369839,-89,-90,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7894067,120.9950822,13.131999969482422,337.150146484375,0.0,38.579998,9.179999,-15.12,-74.470055,-89,-90,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7894067,120.9950822,13.131999969482422,337.150146484375,0.0,33.3,8.099999,-24.359999,-59.948715,-88,-86,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7894165,120.9950776,12.97700023651123,340.883056640625,0.0,28.74,15.179999,-26.76,-33.4094,-88,-86,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7894165,120.9950776,12.97700023651123,340.883056640625,0.0,36.78,9.179999,-20.1,-58.464985,-88,-86,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7894165,120.9950776,12.97700023651123,340.883056640625,0.0,40.739998,7.02,-12.48,-81.76754,-88,-86,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7894165,120.9950776,12.97700023651123,340.883056640625,0.0,35.64,9.24,-21.18,-50.32789,-88,-86,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7894165,120.9950776,12.97700023651123,340.883056640625,0.0,29.82,16.8,-24.119999,18.404428,-88,-86,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7894372,120.995068,12.916000366210938,328.8390808105469,0.0,36.84,11.28,-17.88,-48.882015,-88,-86,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7894372,120.995068,12.916000366210938,328.8390808105469,0.0,41.219997,3.72,-12.059999,-83.92537,-88,-86,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7894372,120.995068,12.916000366210938,328.8390808105469,0.0,35.82,6.42,-20.699999,-49.988083,-88,-86,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7894372,120.995068,12.916000366210938,328.8390808105469,0.0,33.42,12.719999,-20.76,-25.268103,-88,-86,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7894463,120.99506,12.980999946594238,326.5552673339844,0.0,40.02,8.16,-8.82,-58.415543,-88,-86,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7894463,120.99506,12.980999946594238,326.5552673339844,0.0,39.899998,5.94,-7.08,-79.976494,-88,-86,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7894558,120.9950502,12.958999633789062,321.07977294921875,0.0,34.5,9.66,-19.02,-21.489635,-88,-86,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7894558,120.9950502,12.958999633789062,321.07977294921875,0.0,31.019999,14.82,-21.3,-39.28221,-90,-89,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7894558,120.9950502,12.958999633789062,321.07977294921875,0.0,39.12,10.44,-10.32,-64.17864,-90,-89,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7894558,120.9950502,12.958999633789062,321.07977294921875,0.0,39.18,5.2799997,-11.94,-82.27446,-90,-89,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.789465,120.9950388,13.03600025177002,318.5501708984375,0.0,35.04,10.2,-20.34,-46.09183,-90,-89,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.789465,120.9950388,13.03600025177002,318.5501708984375,0.0,35.579998,11.7,-19.8,-5.8887353,-90,-89,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7894726,120.9950272,13.072999954223633,315.963134765625,0.0,40.5,8.5199995,-7.56,-72.29773,-90,-89,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7894726,120.9950272,13.072999954223633,315.963134765625,0.0,40.68,4.38,-13.559999,-78.8371,-90,-89,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7894726,120.9950272,13.072999954223633,315.963134765625,0.0,33.48,9.78,-23.699999,-1.8264056,-90,-89,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7894793,120.9950157,13.149999618530273,314.1884765625,0.0,34.26,10.08,-22.619999,10.975111,-90,-89,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7894793,120.9950157,13.149999618530273,314.1884765625,0.0,40.2,5.22,-11.46,-99.7734,-90,-89,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7894793,120.9950157,13.149999618530273,314.1884765625,0.0,36.96,4.38,-17.699999,-67.407906,-90,-89,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.789488,120.9950049,13.180000305175781,313.3913269042969,0.0,34.26,8.22,-22.859999,-9.868789,-90,-89,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.789488,120.9950049,13.180000305175781,313.3913269042969,0.0,37.44,6.0,-18.0,-52.697773,-90,-89,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7894964,120.994996,13.253000259399414,312.7788391113281,0.0,40.92,1.0799999,-13.38,-90.30429,-90,-89,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7894964,120.994996,13.253000259399414,312.7788391113281,0.0,36.12,2.34,-21.119999,-70.10272,-90,-89,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7894964,120.994996,13.253000259399414,312.7788391113281,0.0,32.16,12.24,-26.4,-53.682766,-90,-89,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7895045,120.9949872,13.256999969482422,313.3551330566406,0.0,35.579998,10.559999,-22.98,-46.732483,-90,-89,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7895045,120.9949872,13.256999969482422,313.3551330566406,0.0,38.34,5.7,-22.859999,-72.888565,-93,0,-94,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7895045,120.9949872,13.256999969482422,313.3551330566406,0.0,29.939999,5.46,-30.96,-55.745674,-93,0,-94,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7895045,120.9949872,13.256999969482422,313.3551330566406,0.0,25.98,12.3,-33.059998,-32.393124,-93,0,-94,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7895133,120.9949785,13.270999908447266,313.1426086425781,0.0,33.059998,9.54,-28.859999,-45.463978,-93,0,-94,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7895133,120.9949785,13.270999908447266,313.1426086425781,0.0,36.059998,3.6599998,-25.439999,-78.81135,-93,0,-94,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7895216,120.9949702,13.307000160217285,314.69189453125,0.0,34.26,2.46,-28.56,-56.069904,-93,0,-94,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7895216,120.9949702,13.307000160217285,314.69189453125,0.0,35.04,12.3,-26.099998,-27.118,-93,0,-94,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7895216,120.9949702,13.307000160217285,314.69189453125,0.0,40.44,11.4,-17.64,-58.271465,-93,0,-94,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7895216,120.9949702,13.307000160217285,314.69189453125,0.0,39.719997,6.42,-16.92,-75.007614,-93,0,-94,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7895314,120.9949612,13.255000114440918,315.0068359375,0.0,33.54,8.4,-28.68,-33.601517,-93,0,-94,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7895314,120.9949612,13.255000114440918,315.0068359375,0.0,28.74,13.86,-31.619999,-17.279638,-93,0,-94,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7895393,120.9949529,13.182000160217285,314.6039733886719,0.0,38.579998,5.8199997,-23.34,-60.12138,-93,0,-94,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7895393,120.9949529,13.182000160217285,314.6039733886719,0.0,37.5,-0.96,-25.38,-80.982254,-93,0,-94,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7895393,120.9949529,13.182000160217285,314.6039733886719,0.0,32.34,2.52,-29.88,-40.175915,-93,0,-94,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7895393,120.9949529,13.182000160217285,314.6039733886719,0.0,32.7,8.82,-28.26,-50.368465,-93,0,-94,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.789547,120.9949449,13.161999702453613,314.4368591308594,0.0,40.98,0.65999997,-19.199999,-73.08438,-93,0,-94,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.789547,120.9949449,13.161999702453613,314.4368591308594,0.0,36.12,-3.36,-24.539999,-126.72786,-93,-93,-96,-88,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7895554,120.9949356,13.116000175476074,314.4729919433594,0.0,32.399998,5.16,-28.8,-42.373924,-93,-93,-96,-88,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7895554,120.9949356,13.116000175476074,314.4729919433594,0.0,35.399998,5.1,-25.68,-26.464699,-93,-93,-96,-88,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7895554,120.9949356,13.116000175476074,314.4729919433594,0.0,39.059998,-1.14,-18.539999,-94.994194,-93,-93,-96,-88,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7895554,120.9949356,13.116000175476074,314.4729919433594,0.0,37.44,-0.42,-23.16,-78.60986,-93,-93,-96,-88,0,0,0,0,0,0,0,0,0,0,16,0,0
24.789564,120.9949254,13.045000076293945,314.06878662109375,0.0,35.399998,10.86,-23.88,11.991099,-93,-93,-96,-88,0,0,0,0,0,0,0,0,0,0,16,0,0
24.789564,120.9949254,13.045000076293945,314.06878662109375,0.0,36.84,7.44,-22.26,-63.609867,-93,-93,-96,-88,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7895731,120.9949158,12.956000328063965,313.72064208984375,0.0,41.879997,-5.94,-15.0,-106.30889,-93,-93,-96,-88,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7895731,120.9949158,12.956000328063965,313.72064208984375,0.0,38.04,-4.38,-21.3,-92.01905,-93,-93,-96,-88,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7895731,120.9949158,12.956000328063965,313.72064208984375,0.0,40.559998,2.04,-20.52,-92.74882,-93,-93,-96,-88,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7895819,120.9949073,12.918999671936035,313.6865539550781,0.0,39.48,-0.65999997,-19.98,-60.495663,-93,-93,-96,-88,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7895819,120.9949073,12.918999671936035,313.6865539550781,0.0,40.86,-7.3799996,-16.38,-98.91036,-93,-93,-96,-88,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7895898,120.9948985,12.904999732971191,313.25225830078125,0.0,39.239998,-4.02,-20.52,-83.58581,-93,-93,-96,-88,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7895898,120.9948985,12.904999732971191,313.25225830078125,0.0,38.16,5.8199997,-20.76,-77.535774,-93,-93,-96,-88,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7895898,120.9948985,12.904999732971191,313.25225830078125,0.0,39.42,1.02,-18.66,-75.68647,-93,-93,-96,-88,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7895898,120.9948985,12.904999732971191,313.25225830078125,0.0,40.079998,-3.72,-16.68,-93.97683,0,0,-89,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7895973,120.9948884,12.824000358581543,312.2882080078125,0.0,37.98,2.82,-22.02,-70.85469,0,0,-89,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7895973,120.9948884,12.824000358581543,312.2882080078125,0.0,36.48,9.42,-24.539999,-81.01306,0,0,-89,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7895973,120.9948884,12.824000358581543,312.2882080078125,0.0,38.879997,0.59999996,-20.1,-83.21127,0,0,-89,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7895973,120.9948884,12.824000358581543,312.2882080078125,0.0,38.34,-1.14,-21.119999,-91.169205,0,0,-89,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7896041,120.9948795,12.857000350952148,311.8732604980469,0.0,36.18,6.12,-22.8,-70.314644,0,0,-89,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7896041,120.9948795,12.857000350952148,311.8732604980469,0.0,34.92,7.3199997,-23.16,-78.090324,0,0,-89,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7896111,120.9948703,12.939000129699707,311.5774841308594,0.0,38.399998,-3.48,-18.119999,-87.37351,0,0,-89,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7896111,120.9948703,12.939000129699707,311.5774841308594,0.0,35.64,-6.3599997,-22.199999,-95.76897,0,0,-89,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7896177,120.9948613,13.095000267028809,311.3726501464844,0.0,35.399998,0.12,-22.32,-69.97095,0,0,-89,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7896177,120.9948613,13.095000267028809,311.3726501464844,0.0,36.96,-0.84,-19.68,-45.69545,0,0,-89,0,0,0,0,0,0,0,0,0,0,0,16,0,0
24.7896177,120.9948613,13.095000267028809,311.3726501464844,0.0,39.899998,-8.16,-13.5,-95.99475,-91,0,0,-96,-79,0,0,0,0,0,0,0,0,0,16,0,0
24.7896177,120.9948613,13.095000267028809,311.3726501464844,0.0,36.12,-8.28,-19.92,-97.335724,-91,0,0,-96,-79,0,0,0,0,0,0,0,0,0,16,0,0
24.7896244,120.9948508,13.314000129699707,310.550537109375,0.0,34.739998,-3.12,-21.72,-79.53687,-91,0,0,-96,-79,0,0,0,0,0,0,0,0,0,16,0,0
24.7896244,120.9948508,13.314000129699707,310.550537109375,0.0,34.8,-3.8999999,-23.039999,-32.381096,-91,0,0,-96,-79,0,0,0,0,0,0,0,0,0,16,0,0
24.7896314,120.9948404,13.380999565124512,309.80072021484375,0.0,36.899998,-12.719999,-16.38,-100.6464,-91,0,0,-96,-79,0,0,0,0,0,0,0,0,0,16,0,0
24.7896314,120.9948404,13.380999565124512,309.80072021484375,0.0,34.559998,-14.82,-17.76,-102.4846,-91,0,0,-96,-79,0,0,0,0,0,0,0,0,0,16,0,0
24.7896314,120.9948404,13.380999565124512,309.80072021484375,0.0,36.6,-7.44,-18.24,-87.679344,-91,0,0,-96,-79,0,0,0,0,0,0,0,0,0,16,0,0
24.7896314,120.9948404,13.380999565124512,309.80072021484375,0.0,38.579998,-9.179999,-16.5,-75.8037,-91,0,0,-96,-79,0,0,0,0,0,0,0,0,0,16,0,0
24.7896375,120.9948313,13.404000282287598,308.8292541503906,0.0,36.48,-15.9,-12.599999,-110.63162,-91,0,0,-96,-79,0,0,0,0,0,0,0,0,0,16,0,0
24.7896437,120.9948211,13.519000053405762,308.60089111328125,0.0,35.16,-14.04,-15.24,-104.34511,-91,0,0,-96,-79,0,0,0,0,0,0,0,0,0,16,0,0
24.7896437,120.9948211,13.519000053405762,308.60089111328125,0.0,37.38,-4.3199997,-17.279999,-71.49231,-91,0,0,-96,-79,0,0,0,0,0,0,0,0,0,16,0,0
24.7896437,120.9948211,13.519000053405762,308.60089111328125,0.0,39.36,-7.7999997,-14.639999,-103.39246,-91,0,0,-96,-79,0,0,0,0,0,0,0,0,0,16,0,0
24.7896437,120.9948211,13.519000053405762,308.60089111328125,0.0,38.52,-15.599999,-10.44,-100.24313,-91,0,0,-96,-79,0,0,0,0,0,0,0,0,0,16,0,0
24.7896437,120.9948211,13.519000053405762,308.60089111328125,0.0,39.42,-13.559999,-15.0,-99.848404,-91,0,0,-96,-79,0,0,0,0,0,0,0,0,0,16,0,0
24.7896492,120.9948098,13.661999702453613,307.9821472167969,0.0,37.739998,-1.9799999,-17.699999,-112.190056,-91,0,0,-96,-79,0,0,0,0,0,0,0,0,0,16,0,0
24.7896492,120.9948098,13.661999702453613,307.9821472167969,0.0,39.36,-4.56,-12.96,-98.55198,-91,0,0,-96,-79,0,0,0,0,0,0,0,0,0,16,0,0
24.7896492,120.9948098,13.661999702453613,307.9821472167969,0.0,39.059998,-9.54,-11.88,-100.084236,-91,0,0,-96,-79,0,0,0,0,0,0,0,0,0,16,0,0
24.7896492,120.9948098,13.661999702453613,307.9821472167969,0.0,37.68,-7.98,-14.34,-95.848076,-91,0,0,-96,-79,0,0,0,0,0,0,0,0,0,16,0,0
24.7896549,120.9947994,13.718000411987305,307.33984375,0.0,38.34,-1.0799999,-15.0,-97.50552,-91,0,0,-96,-79,0,0,0,0,0,0,0,0,0,16,0,0
