lat,lon,acc,bear,bearAcc,mag_x,mag_y,mag_z,heading,25_dbm,188_dbm,476_dbm,181_dbm,208_dbm,33_dbm,459_dbm,419_dbm,131_dbm,484_dbm,timestamp,intersection_points,label
24.7893035,120.9950211,6.119999885559082,356.61395263671875,10.0,-46.079998,1.26,-29.4,-112.44312,0,-67,0,0,0,0,0,0,0,0,16,0,1
24.7893035,120.9950211,6.119999885559082,356.61395263671875,10.0,-42.54,9.179999,-31.199999,-93.25609,0,-67,0,0,0,0,0,0,0,0,16,0,1
24.7893035,120.9950211,6.119999885559082,356.61395263671875,10.0,-41.64,26.099998,13.5,66.49747,0,-67,0,0,0,0,0,0,0,0,16,0,1
24.7893035,120.9950211,6.119999885559082,356.61395263671875,10.0,-46.86,20.82,-0.53999996,43.976833,0,-67,0,0,0,0,0,0,0,0,16,0,1
24.7893305,120.9950155,5.676000118255615,351.9942321777344,10.0,-37.02,-0.42,-36.719997,-42.830265,-83,0,0,0,0,0,0,0,0,0,16,0,1
24.7893305,120.9950155,5.676000118255615,351.9942321777344,10.0,-33.059998,35.52,-18.06,0.66075593,-83,0,0,0,0,0,0,0,0,0,16,0,1
24.7893305,120.9950155,5.676000118255615,351.9942321777344,10.0,-44.04,29.58,5.1,85.71561,-83,0,0,0,0,0,0,0,0,0,16,0,1
24.7893305,120.9950155,5.676000118255615,351.9942321777344,10.0,-46.739998,15.299999,-24.72,-47.53437,-83,0,0,0,0,0,0,0,0,0,16,0,1
24.7893305,120.9950155,5.676000118255615,351.9942321777344,10.0,-40.5,8.58,-34.68,-87.19726,-83,0,0,0,0,0,0,0,0,0,16,0,1
24.7893596,120.9950078,5.380000114440918,347.8355712890625,10.0,-37.68,37.32,-5.8799996,20.344748,-83,0,0,0,0,0,0,0,0,0,16,0,1
24.7893596,120.9950078,5.380000114440918,347.8355712890625,10.0,-44.16,28.859999,-6.66,41.475185,-83,0,0,0,0,0,0,0,0,0,16,0,1
24.7893596,120.9950078,5.380000114440918,347.8355712890625,10.0,-36.42,-4.56,-35.76,-42.400055,-83,0,0,0,0,0,0,0,0,0,16,0,1
24.7893596,120.9950078,5.380000114440918,347.8355712890625,10.0,-38.46,17.22,-28.08,-44.75682,-83,0,0,0,0,0,0,0,0,0,16,0,1
24.7893596,120.9950078,5.380000114440918,347.8355712890625,10.0,-44.64,23.279999,2.58,84.89265,-83,0,0,0,0,0,0,0,0,0,16,0,1
24.78939,120.9949976,5.010000228881836,344.9459533691406,10.0,-43.739998,3.48,-23.699999,-119.22285,-83,0,0,0,0,0,0,0,0,0,16,0,1
24.78939,120.9949976,5.010000228881836,344.9459533691406,10.0,-30.119999,-14.759999,-34.98,-85.77818,-83,0,0,0,0,0,0,0,0,0,16,0,1
24.78939,120.9949976,5.010000228881836,344.9459533691406,10.0,-33.42,27.96,-22.5,31.791218,-83,0,0,0,0,0,0,0,0,0,16,0,1
24.7893947,120.9949859,7.199999809265137,295.3855285644531,0.0,-22.859999,23.46,-33.36,53.511322,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.7893947,120.9949859,7.199999809265137,295.3855285644531,0.0,32.219997,0.48,-28.98,-83.73325,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.789397,120.994972,12.699000358581543,289.4560546875,0.0,35.579998,-0.53999996,-24.0,-78.5317,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.789397,120.994972,12.699000358581543,289.4560546875,0.0,27.359999,9.42,-31.92,64.34756,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.789397,120.994972,12.699000358581543,289.4560546875,0.0,37.68,-4.3199997,-23.34,-59.74027,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.789397,120.994972,12.699000358581543,289.4560546875,0.0,40.739998,-11.94,-12.24,-90.826836,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.789397,120.994972,12.699000358581543,289.4560546875,0.0,40.559998,-5.1,-16.5,-88.82254,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.789415,120.9949647,15.961000442504883,313.39752197265625,0.0,33.6,21.119999,-25.439999,-9.624481,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.789415,120.9949647,15.961000442504883,313.39752197265625,0.0,37.5,15.0,-23.16,-67.93074,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.789415,120.9949647,15.961000442504883,313.39752197265625,0.0,40.86,12.54,-18.96,-76.26617,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.789415,120.9949647,15.961000442504883,313.39752197265625,0.0,33.78,17.88,-30.06,93.522095,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.789415,120.9949647,15.961000442504883,313.39752197265625,0.0,37.14,20.64,-20.88,-22.745842,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.7894448,120.9949487,17.878000259399414,324.69207763671875,0.0,45.12,3.36,-7.7999997,-109.55006,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.7894448,120.9949487,17.878000259399414,324.69207763671875,0.0,40.2,9.12,-22.74,-66.89714,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.7894448,120.9949487,17.878000259399414,324.69207763671875,0.0,37.26,4.38,-25.98,75.13611,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.7894598,120.9949384,20.266000747680664,324.7117919921875,0.0,43.079998,-8.34,-3.6599998,-85.08034,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.7894598,120.9949384,20.266000747680664,324.7117919921875,0.0,42.84,-4.98,-12.179999,-96.23863,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.7894764,120.9949257,19.535999298095703,323.59228515625,0.0,31.14,4.08,-33.36,-28.399273,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.7894764,120.9949257,19.535999298095703,323.59228515625,0.0,28.8,5.7,-35.94,0.4529021,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.7894764,120.9949257,19.535999298095703,323.59228515625,0.0,33.36,-11.16,-27.72,-106.289116,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.7894764,120.9949257,19.535999298095703,323.59228515625,0.0,33.899998,-8.4,-28.08,-92.426254,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.7894764,120.9949257,19.535999298095703,323.59228515625,0.0,27.9,4.74,-36.78,51.92621,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.7895008,120.994905,28.45599937438965,322.4414367675781,0.0,28.56,0.48,-36.42,-52.863438,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.7895008,120.994905,28.45599937438965,322.4414367675781,0.0,35.04,-9.599999,-27.599998,-68.33414,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.7895008,120.994905,28.45599937438965,322.4414367675781,0.0,14.099999,2.1,-47.52,-97.609955,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.7895127,120.9948943,19.04800033569336,322.1354064941406,0.0,-17.46,20.939999,-42.78,19.828009,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.7895127,120.9948943,19.04800033569336,322.1354064941406,0.0,-13.62,-0.12,-46.68,-63.868088,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.7895127,120.9948943,19.04800033569336,322.1354064941406,0.0,-21.06,-8.16,-42.719997,-91.69982,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.7895127,120.9948943,19.04800033569336,322.1354064941406,0.0,-29.46,29.76,-28.859999,11.666557,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.7895127,120.9948943,19.04800033569336,322.1354064941406,0.0,-38.76,20.4,-27.18,22.952078,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.7895264,120.9948828,9.64799976348877,321.9810791015625,0.0,-21.18,-15.0,-39.84,-60.136154,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.7895264,120.9948828,9.64799976348877,321.9810791015625,0.0,-25.92,-2.8799999,-40.26,-94.1755,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.7895394,120.9948743,9.626999855041504,323.8073425292969,0.0,-41.1,18.9,-13.799999,66.81125,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.7895394,120.9948743,9.626999855041504,323.8073425292969,0.0,-38.219997,2.52,-26.939999,-90.94682,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.7895394,120.9948743,9.626999855041504,323.8073425292969,0.0,-25.199999,-23.1,-31.439999,-53.189445,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.7895394,120.9948743,9.626999855041504,323.8073425292969,0.0,-30.359999,19.56,-29.76,-13.383386,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.7895394,120.9948743,9.626999855041504,323.8073425292969,0.0,-38.82,16.44,-13.38,39.27986,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.7895638,120.9948539,9.621000289916992,324.7976989746094,0.0,-13.5,-19.8,-38.1,-92.58788,-85,0,0,0,0,0,0,0,0,0,16,0,1
24.7895638,120.9948539,9.621000289916992,324.7976989746094,0.0,-21.84,-15.48,-36.719997,-113.55391,-87,0,0,0,0,0,0,0,0,0,16,0,1
24.7895638,120.9948539,9.621000289916992,324.7976989746094,0.0,-30.359999,21.18,-27.48,61.52769,-87,0,0,0,0,0,0,0,0,0,16,0,1
24.7895638,120.9948539,9.621000289916992,324.7976989746094,0.0,-27.48,5.46,-36.54,-22.849825,-87,0,0,0,0,0,0,0,0,0,16,0,1
24.7895725,120.9948351,9.777000427246094,320.5570068359375,0.0,-9.78,-30.48,-33.36,-70.570915,-87,0,0,0,0,0,0,0,0,0,16,0,1
24.7895725,120.9948351,9.777000427246094,320.5570068359375,0.0,-28.08,10.44,-37.92,-62.94065,-87,0,0,0,0,0,0,0,0,0,16,0,1
24.7895813,120.9948166,9.878000259399414,316.14398193359375,0.0,-38.52,14.88,-21.359999,69.307556,-87,0,0,0,0,0,0,0,0,0,16,0,1
24.7895813,120.9948166,9.878000259399414,316.14398193359375,0.0,-12.66,-19.439999,-39.12,-113.31666,-87,0,0,0,0,0,0,0,0,0,16,0,1
24.7895813,120.9948166,9.878000259399414,316.14398193359375,0.0,-7.14,-31.14,-30.179998,-116.97218,-87,0,0,0,0,0,0,0,0,0,16,0,1
24.7895897,120.9948033,9.902999877929688,314.4846496582031,0.0,-33.899998,-3.12,-29.34,80.77778,-87,0,0,0,0,0,0,0,0,0,16,0,1
24.7895897,120.9948033,9.902999877929688,314.4846496582031,0.0,-36.96,0.71999997,-25.14,-32.69503,-87,0,0,0,0,0,0,0,0,0,16,0,1
24.7895897,120.9948033,9.902999877929688,314.4846496582031,0.0,-5.94,-30.359999,-28.439999,73.29644,-87,0,0,0,0,0,0,0,0,0,16,0,1
24.7895897,120.9948033,9.902999877929688,314.4846496582031,0.0,-19.5,-1.8,-37.079998,-95.54182,-87,0,0,0,0,0,0,0,0,0,16,0,1
24.7895943,120.9947864,9.973999977111816,310.21246337890625,0.0,-33.84,15.9,-22.74,67.63584,-87,0,0,0,0,0,0,0,0,0,16,0,1
24.7896009,120.9947719,10.0,308.78472900390625,0.0,-15.24,-6.48,-39.059998,-129.74042,-87,0,0,0,0,0,0,0,0,0,16,0,1
24.7896009,120.9947719,10.0,308.78472900390625,0.0,0.71999997,-30.779999,-25.92,-79.34308,-87,0,0,0,0,0,0,0,0,0,16,0,1
24.7896009,120.9947719,10.0,308.78472900390625,0.0,-22.5,13.139999,-34.739998,-23.137344,-87,0,0,0,0,0,0,0,0,0,16,0,1
24.7896009,120.9947719,10.0,308.78472900390625,0.0,-33.42,16.56,-22.68,19.41819,-87,0,0,0,0,0,0,0,0,0,16,0,1
24.789605,120.9947532,10.015000343322754,305.40185546875,0.0,-3.48,-20.039999,-38.399998,-88.91124,-87,0,0,0,0,0,0,0,0,0,16,0,1
24.789605,120.9947532,10.015000343322754,305.40185546875,0.0,-12.9,-26.939999,-30.84,-118.37174,-87,0,0,0,0,0,0,0,0,0,16,0,1
24.7896109,120.9947372,10.062999725341797,304.1383972167969,0.0,-31.019999,20.939999,-24.539999,53.416897,-87,0,0,0,0,0,0,0,0,0,16,0,1
24.7896109,120.9947372,10.062999725341797,304.1383972167969,0.0,-29.34,6.48,-32.88,-69.58841,-87,0,0,0,0,0,0,0,0,0,16,0,1
24.7896109,120.9947372,10.062999725341797,304.1383972167969,0.0,-9.719999,-23.039999,-34.98,-11.317329,-87,0,0,0,0,0,0,0,0,0,16,0,1
24.7896139,120.9947208,10.057000160217285,301.84136962890625,0.0,-29.039999,2.8799999,-34.26,-73.86313,-87,0,0,0,0,0,0,0,0,0,16,0,1
24.7896139,120.9947208,10.057000160217285,301.84136962890625,0.0,-31.26,8.46,-28.08,77.13976,-87,0,0,0,0,0,0,0,0,0,16,0,1
24.7896139,120.9947208,10.057000160217285,301.84136962890625,0.0,-18.48,-13.679999,-37.98,-103.13567,-87,0,0,0,0,0,0,0,0,0,16,0,1
24.7896139,120.9947208,10.057000160217285,301.84136962890625,0.0,-15.299999,-26.34,-31.26,-102.92317,-87,0,0,0,0,0,0,0,0,0,16,0,1
24.7896161,120.9947035,10.019000053405762,299.2751159667969,0.0,-28.859999,5.8199997,-33.66,26.921862,0,-70,0,0,0,0,0,0,0,0,16,0,1
24.7896161,120.9947035,10.019000053405762,299.2751159667969,0.0,-29.22,-4.38,-33.239998,-30.95505,0,-70,0,0,0,0,0,0,0,0,16,0,1
24.7896187,120.9946887,10.060999870300293,297.6204528808594,0.0,-2.1599998,-34.32,-26.519999,-78.55882,0,-70,0,0,0,0,0,0,0,0,16,0,1
24.7896187,120.9946887,10.060999870300293,297.6204528808594,0.0,-26.34,-16.32,-32.88,-107.247,0,-70,0,0,0,0,0,0,0,0,16,0,1
24.7896187,120.9946887,10.060999870300293,297.6204528808594,0.0,-31.439999,2.28,-30.24,80.299774,0,-70,0,0,0,0,0,0,0,0,16,0,1
24.7896157,120.9946712,10.137999534606934,293.3391418457031,0.0,-11.04,-27.779999,-31.019999,-139.44275,0,-70,0,0,0,0,0,0,0,0,16,0,1
24.7896157,120.9946712,10.137999534606934,293.3391418457031,0.0,-4.08,-35.76,-24.66,-136.31116,0,-70,0,0,0,0,0,0,0,0,16,0,1
24.7896177,120.9946548,10.13700008392334,291.7759094238281,0.0,-31.08,-7.8599997,-31.199999,23.951952,0,-70,0,0,0,0,0,0,0,0,16,0,1
24.7896177,120.9946548,10.13700008392334,291.7759094238281,0.0,-32.219997,-12.48,-26.939999,-12.7529335,0,-70,0,0,0,0,0,0,0,0,16,0,1
24.7896177,120.9946548,10.13700008392334,291.7759094238281,0.0,-6.3599997,-32.579998,-29.46,-71.046005,0,-70,0,0,0,0,0,0,0,0,16,0,1
24.7896177,120.9946548,10.13700008392334,291.7759094238281,0.0,-16.14,-26.76,-29.82,-126.99733,0,-70,0,0,0,0,0,0,0,0,16,0,1
24.7896151,120.9946339,10.199999809265137,287.4510192871094,0.0,-25.8,-4.2,-36.899998,63.44668,0,-70,0,0,0,0,0,0,0,0,16,0,1
24.7896151,120.9946339,10.199999809265137,287.4510192871094,0.0,-18.18,-12.54,-38.16,-104.439354,0,-70,0,0,0,0,0,0,0,0,16,0,1
24.7896151,120.9946339,10.199999809265137,287.4510192871094,0.0,8.58,-34.86,-23.519999,133.40778,0,-76,0,0,0,0,0,0,0,0,16,0,1
24.7896127,120.9946147,10.239999771118164,283.0713195800781,0.0,-6.54,-17.58,-39.899998,-98.188126,0,-76,0,0,0,0,0,0,0,0,16,0,1
24.7896127,120.9946147,10.239999771118164,283.0713195800781,0.0,-13.32,-8.5199995,-39.899998,98.22964,0,-76,0,0,0,0,0,0,0,0,16,0,1
24.7896128,120.9945987,10.262999534606934,281.46826171875,0.0,15.54,-30.06,-27.9,-132.30016,0,-76,0,0,0,0,0,0,0,0,16,0,1
24.7896128,120.9945987,10.262999534606934,281.46826171875,0.0,6.72,-34.38,-24.96,-133.18718,0,-76,0,0,0,0,0,0,0,0,16,0,1
24.7896128,120.9945987,10.262999534606934,281.46826171875,0.0,-15.179999,-7.02,-41.219997,70.871506,0,-76,0,0,0,0,0,0,0,0,16,0,1
24.7896128,120.9945987,10.262999534606934,281.46826171875,0.0,-3.3,-5.3399997,-43.86,-76.21975,0,-76,0,0,0,0,0,0,0,0,16,0,1
24.7896128,120.9945987,10.262999534606934,281.46826171875,0.0,5.7,-31.08,-31.019999,-48.433853,0,-76,0,0,0,0,0,0,0,0,16,0,1
24.7896067,120.9945799,10.291999816894531,276.6103515625,0.0,-0.53999996,-8.94,-43.14,-108.04441,0,-76,0,0,0,0,0,0,0,0,16,0,1
24.7896067,120.9945799,10.291999816894531,276.6103515625,0.0,-10.32,3.4199998,-43.92,76.97239,0,-76,0,0,0,0,0,0,0,0,16,0,1
24.789604,120.9945646,10.310999870300293,274.5185546875,0.0,9.66,-16.859999,-38.16,-116.663704,0,-76,0,0,0,0,0,0,0,0,16,0,1
24.789604,120.9945646,10.310999870300293,274.5185546875,0.0,14.639999,-28.859999,-29.4,-168.57205,0,-76,0,0,0,0,0,0,0,0,16,0,1
24.7895966,120.9945466,10.270999908447266,271.03070068359375,0.0,-3.78,-6.0,-42.719997,-10.391011,0,-76,0,0,0,0,0,0,0,0,16,0,1
24.7895966,120.9945466,10.270999908447266,271.03070068359375,0.0,-7.3199997,-12.96,-41.399998,-3.81296,0,-76,0,0,0,0,0,0,0,0,16,0,1
24.7895966,120.9945466,10.270999908447266,271.03070068359375,0.0,13.679999,-32.04,-25.619999,61.99646,0,-76,0,0,0,0,0,0,0,0,16,0,1
24.7895885,120.9945305,10.130999565124512,268.1365966796875,0.0,-11.46,-32.64,-21.84,-143.85844,0,-76,0,0,0,0,0,0,0,0,16,0,1
24.7895885,120.9945305,10.130999565124512,268.1365966796875,0.0,-24.779999,-4.62,-34.38,71.74301,0,-76,0,0,0,0,0,0,0,0,16,0,1
24.7895885,120.9945305,10.130999565124512,268.1365966796875,0.0,-17.76,-19.199999,-34.2,-112.33481,0,-76,0,0,0,0,0,0,0,0,16,0,1
24.7895806,120.9945148,10.04699993133545,265.35137939453125,0.0,2.3999999,-38.64,-15.9,166.36594,0,-76,0,0,0,0,0,0,0,0,16,0,1
24.7895806,120.9945148,10.04699993133545,265.35137939453125,0.0,-21.119999,-20.4,-31.679998,-122.78896,0,-76,0,0,0,0,0,0,0,0,16,0,1
24.7895806,120.9945148,10.04699993133545,265.35137939453125,0.0,-25.859999,-15.299999,-33.12,20.400852,0,-76,0,0,0,0,0,0,0,0,16,0,1
24.7895806,120.9945148,10.04699993133545,265.35137939453125,0.0,2.76,-35.579998,-25.68,160.26353,0,-76,0,0,0,0,0,0,0,0,16,0,1
24.7895806,120.9945148,10.04699993133545,265.35137939453125,0.0,-2.1,-40.2,-16.5,-156.40494,0,-76,0,0,0,0,0,0,0,0,16,0,1
24.7895712,120.9944986,9.939000129699707,261.51654052734375,0.0,-29.939999,-15.299999,-28.98,81.976814,0,-76,0,0,0,0,0,0,0,0,16,0,1
24.7895712,120.9944986,9.939000129699707,261.51654052734375,0.0,-25.56,-19.92,-29.4,-112.99081,0,-76,0,0,0,0,0,0,0,0,16,0,1
24.7895666,120.9944843,9.9350004196167,260.1234130859375,0.0,5.1,-40.86,-11.219999,124.8126,0,-76,0,0,0,0,0,0,0,0,16,0,1
24.7895666,120.9944843,9.9350004196167,260.1234130859375,0.0,-24.779999,-28.859999,-17.4,-145.86519,0,-76,0,0,0,0,0,0,0,0,16,0,1
24.7895581,120.9944675,9.954000473022461,257.4184265136719,0.0,-30.3,-10.98,-30.0,90.9115,0,-76,0,0,0,0,0,0,0,0,16,0,1
24.7895581,120.9944675,9.954000473022461,257.4184265136719,0.0,-7.3799996,-36.3,-22.02,-145.26407,0,-76,0,0,0,0,0,0,0,0,16,0,1
24.7895581,120.9944675,9.954000473022461,257.4184265136719,0.0,-2.76,-42.54,-3.1799998,-175.59918,0,0,-64,0,0,0,0,0,0,0,16,0,1
24.7895486,120.99445,9.876999855041504,254.86376953125,0.0,-21.779999,-12.599999,-37.739998,-43.714336,0,0,-64,0,0,0,0,0,0,0,16,0,1
24.7895486,120.99445,9.876999855041504,254.86376953125,0.0,-24.06,-15.66,-34.079998,-90.668304,0,0,-64,0,0,0,0,0,0,0,16,0,1
24.7895486,120.99445,9.876999855041504,254.86376953125,0.0,13.559999,-38.76,-17.279999,-7.3607435,0,0,-64,0,0,0,0,0,0,0,16,0,1
24.7895486,120.99445,9.876999855041504,254.86376953125,0.0,-9.059999,-41.46,-12.179999,-160.75435,0,0,-64,0,0,0,0,0,0,0,16,0,1
24.7895383,120.9944352,9.861000061035156,251.4529266357422,0.0,-25.199999,-19.32,-31.38,87.94929,0,0,-64,0,0,0,0,0,0,0,16,0,1
24.7895321,120.994423,9.809000015258789,250.15065002441406,0.0,-3.12,-33.96,-26.64,-145.87045,0,0,-64,0,0,0,0,0,0,0,16,0,1
24.7895321,120.994423,9.809000015258789,250.15065002441406,0.0,11.94,-42.12,-2.7,155.26459,0,0,-64,0,0,0,0,0,0,0,16,0,1
24.7895235,120.9944098,9.833000183105469,247.77549743652344,0.0,-17.64,-28.74,-27.42,-132.21413,0,0,-64,0,0,0,0,0,0,0,16,0,1
24.7895235,120.9944098,9.833000183105469,247.77549743652344,0.0,-21.3,-18.66,-33.48,112.65409,0,0,-64,0,0,0,0,0,0,0,16,0,1
24.7895235,120.9944098,9.833000183105469,247.77549743652344,0.0,8.88,-38.7,-16.92,-142.4801,0,0,-64,0,0,0,0,0,0,0,16,0,1
24.7895235,120.9944098,9.833000183105469,247.77549743652344,0.0,-3.36,-41.28,1.14,-178.58835,0,0,-64,0,0,0,0,0,0,0,16,0,1
24.7895132,120.9943972,9.913999557495117,244.52642822265625,0.0,-19.68,-22.32,-33.18,40.76962,0,0,-78,0,0,0,0,0,0,0,16,0,1
24.7895132,120.9943972,9.913999557495117,244.52642822265625,0.0,-16.98,-21.18,-34.32,-105.36992,0,0,-78,0,0,0,0,0,0,0,16,0,1
24.7895051,120.9943847,9.977999687194824,243.22500610351562,0.0,18.779999,-40.62,-4.8599997,107.095314,0,0,-78,0,0,0,0,0,0,0,16,0,1
24.7895051,120.9943847,9.977999687194824,243.22500610351562,0.0,-6.7799997,-41.7,-4.8599997,-170.54005,0,0,-78,0,0,0,0,0,0,0,16,0,1
24.7895051,120.9943847,9.977999687194824,243.22500610351562,0.0,-24.72,-20.039999,-31.439999,114.297714,0,0,-78,0,0,0,0,0,0,0,16,0,1
24.7894923,120.9943716,9.961000442504883,239.80322265625,0.0,-3.36,-30.119999,-31.14,-133.79437,0,0,-78,0,0,0,0,0,0,0,16,0,1
24.7894923,120.9943716,9.961000442504883,239.80322265625,0.0,10.62,-40.92,-4.2,161.777,0,0,-78,0,0,0,0,0,0,0,16,0,1
24.7894923,120.9943716,9.961000442504883,239.80322265625,0.0,-13.08,-32.399998,-25.38,-109.69224,0,0,-78,0,0,0,0,0,0,0,16,0,1
24.7894923,120.9943716,9.961000442504883,239.80322265625,0.0,-9.48,-32.219997,-26.34,-133.42343,0,0,-78,0,0,0,0,0,0,0,16,0,1
24.789482,120.9943597,9.918000221252441,237.8794708251953,0.0,15.12,-39.6,-2.8799999,143.19327,0,0,-78,0,0,0,0,0,0,0,16,0,1
24.789482,120.9943597,9.918000221252441,237.8794708251953,0.0,-4.92,-41.16,1.0799999,-178.38425,0,0,-78,0,0,0,0,0,0,0,16,0,1
24.789471,120.994349,9.963000297546387,235.65206909179688,0.0,-21.06,-25.74,-28.26,111.27255,0,0,-78,0,0,0,0,0,0,0,16,0,1
24.789471,120.994349,9.963000297546387,235.65206909179688,0.0,-3.4199998,-34.32,-25.38,-142.76347,0,0,-78,0,0,0,0,0,0,0,16,0,1
24.789471,120.994349,9.963000297546387,235.65206909179688,0.0,12.96,-39.6,7.08,156.12932,0,0,-78,0,0,0,0,0,0,0,16,0,1
24.7894576,120.9943393,10.0,232.87106323242188,0.0,-20.52,-35.16,4.74,-168.03082,0,0,-78,0,0,0,0,0,0,0,16,0,1
24.7894576,120.9943393,10.0,232.87106323242188,0.0,-30.179998,-25.199999,-17.279999,101.267525,0,0,-78,0,0,0,0,0,0,0,16,0,1
24.7894441,120.994331,9.932999610900879,230.01641845703125,0.0,0.42,-43.32,-4.02,-170.39696,0,0,-78,0,0,0,0,0,0,0,16,0,1
24.7894441,120.994331,9.932999610900879,230.01641845703125,0.0,-4.08,-35.1,22.68,170.95547,0,0,-78,0,0,0,0,0,0,0,16,0,1
24.7894441,120.994331,9.932999610900879,230.01641845703125,0.0,-31.08,-23.76,-21.72,93.59825,0,0,-78,0,0,0,0,0,0,0,16,0,1
24.7894441,120.994331,9.932999610900879,230.01641845703125,0.0,-23.039999,-28.859999,-21.84,-155.53148,0,0,-78,0,0,0,0,0,0,0,16,0,1
24.7894286,120.9943226,9.934000015258789,226.2725372314453,0.0,2.76,-41.46,1.86,173.73047,0,0,-78,0,0,0,0,0,0,0,16,0,1
