lat,lon,acc,bear,bearAcc,mag_x,mag_y,mag_z,heading,25_dbm,33_dbm,208_dbm,484_dbm,181_dbm,443_dbm,200_dbm,459_dbm,196_dbm,timestamp,intersection_points,label
24.7893132,120.9950075,9.22599983215332,356.80255126953125,10.0,-31.92,7.74,-37.079998,-82.48539,-78,0,0,0,0,0,0,0,0,17,0,1
24.7893132,120.9950075,9.22599983215332,356.80255126953125,10.0,-34.32,30.06,-5.4,27.180864,-78,0,0,0,0,0,0,0,0,17,0,1
24.7893132,120.9950075,9.22599983215332,356.80255126953125,10.0,-41.879997,16.5,1.3199999,57.134228,0,-86,0,0,0,0,0,0,0,17,0,1
24.7893369,120.9950043,8.46500015258789,353.3953857421875,10.0,-35.76,-5.7599998,-32.04,-42.256397,0,-86,0,0,0,0,0,0,0,17,0,1
24.7893369,120.9950043,8.46500015258789,353.3953857421875,10.0,-32.82,19.5,-30.96,-62.18862,0,-86,0,0,0,0,0,0,0,17,0,1
24.7893369,120.9950043,8.46500015258789,353.3953857421875,10.0,-34.86,29.939999,5.3399997,69.65042,0,-86,0,0,0,0,0,0,0,17,0,1
24.7893369,120.9950043,8.46500015258789,353.3953857421875,10.0,-45.539997,16.5,-9.9,29.029654,0,-86,0,0,0,0,0,0,0,17,0,1
24.7893369,120.9950043,8.46500015258789,353.3953857421875,10.0,-36.36,-5.4,-35.34,-19.990202,0,-86,0,0,0,0,0,0,0,17,0,1
24.7893616,120.9949992,7.451000213623047,350.6673889160156,10.0,-30.96,34.2,-21.0,-12.338244,0,-86,0,0,0,0,0,0,0,17,0,1
24.7893616,120.9949992,7.451000213623047,350.6673889160156,10.0,-40.559998,26.039999,5.4,58.044144,0,-86,0,0,0,0,0,0,0,17,0,1
24.7893616,120.9949992,7.451000213623047,350.6673889160156,10.0,-39.96,0.0,-29.88,-122.165955,0,-86,0,0,0,0,0,0,0,17,0,1
24.7893616,120.9949992,7.451000213623047,350.6673889160156,10.0,-30.48,-3.06,-39.36,-98.84631,0,-86,0,0,0,0,0,0,0,17,0,1
24.7893616,120.9949992,7.451000213623047,350.6673889160156,10.0,-31.5,34.079998,-7.98,32.289467,0,-86,0,0,0,0,0,0,0,17,0,1
24.789387,120.9949929,6.563000202178955,347.48291015625,10.0,-39.66,18.779999,-5.8799996,41.89,0,-86,0,0,0,0,0,0,0,17,0,1
24.789387,120.9949929,6.563000202178955,347.48291015625,10.0,-28.14,-13.86,-35.52,-53.8128,0,-86,0,0,0,0,0,0,0,17,0,1
24.789387,120.9949929,6.563000202178955,347.48291015625,10.0,-27.48,7.3199997,-36.12,-79.13677,0,-86,0,0,0,0,0,0,0,17,0,1
24.789387,120.9949929,6.563000202178955,347.48291015625,10.0,-36.0,24.72,-0.84,57.414856,0,-86,0,0,0,0,0,0,0,17,0,1
24.789387,120.9949929,6.563000202178955,347.48291015625,10.0,-39.48,9.3,-20.699999,-90.99227,0,-86,0,0,0,0,0,0,0,17,0,1
24.7894141,120.9949829,6.182000160217285,343.02545166015625,10.0,-22.859999,-14.219999,-38.399998,-65.089806,-83,0,0,0,0,0,0,0,0,17,0,1
24.7894141,120.9949829,6.182000160217285,343.02545166015625,10.0,-26.82,31.98,-14.94,14.715311,-83,0,0,0,0,0,0,0,0,17,0,1
24.7894141,120.9949829,6.182000160217285,343.02545166015625,10.0,-36.84,24.119999,0.71999997,35.323227,-83,0,0,0,0,0,0,0,0,17,0,1
24.7894141,120.9949829,6.182000160217285,343.02545166015625,10.0,-36.059998,-5.4,-30.9,-101.21853,-83,0,0,0,0,0,0,0,0,17,0,1
24.7894141,120.9949829,6.182000160217285,343.02545166015625,10.0,-35.1,13.259999,-33.48,-109.958786,-83,0,0,0,0,0,0,0,0,17,0,1
24.7894398,120.9949698,3.9000000953674316,338.30047607421875,10.0,-27.66,35.7,-10.5,71.309685,-83,0,0,0,0,0,0,0,0,17,0,1
24.7894398,120.9949698,3.9000000953674316,338.30047607421875,10.0,-39.54,17.46,-21.42,-4.7928786,-82,0,0,0,0,0,0,0,0,17,0,1
24.7894398,120.9949698,3.9000000953674316,338.30047607421875,10.0,-23.64,-18.96,-38.1,-16.707329,-82,0,0,0,0,0,0,0,0,17,0,1
24.7894167,120.9949582,9.057000160217285,233.4422149658203,0.0,-32.52,23.279999,-26.099998,-51.569824,-82,0,0,0,0,0,0,0,0,17,0,1
24.7894167,120.9949582,9.057000160217285,233.4422149658203,0.0,-36.12,27.72,-0.24,53.778397,-82,0,0,0,0,0,0,0,0,17,0,1
24.7894232,120.994947,10.095000267028809,239.89306640625,0.0,-33.84,-7.74,-32.219997,-109.87874,-82,0,0,0,0,0,0,0,0,17,0,1
24.7894232,120.994947,10.095000267028809,239.89306640625,0.0,-24.359999,-15.9,-37.2,-103.16305,-82,0,0,0,0,0,0,0,0,17,0,1
24.7894232,120.994947,10.095000267028809,239.89306640625,0.0,-28.74,29.099998,-20.58,18.376295,-82,0,0,0,0,0,0,0,0,17,0,1
24.7894232,120.994947,10.095000267028809,239.89306640625,0.0,-34.98,21.359999,-21.3,4.2981353,-82,0,0,0,0,0,0,0,0,17,0,1
24.7894524,120.9949355,10.121999740600586,310.39617919921875,0.0,-15.48,-19.14,-39.18,22.064936,-82,0,0,0,0,0,0,0,0,17,0,1
24.7894524,120.9949355,10.121999740600586,310.39617919921875,0.0,-26.939999,9.48,-36.96,-72.820694,-82,0,0,0,0,0,0,0,0,17,0,1
24.789474,120.9949243,11.565999984741211,316.8400573730469,0.0,-34.14,28.199999,-16.8,53.3018,-82,0,0,0,0,0,0,0,0,17,0,1
24.789474,120.9949243,11.565999984741211,316.8400573730469,0.0,-28.019999,-9.12,-37.559998,-128.3026,-82,0,0,0,0,0,0,0,0,17,0,1
24.789474,120.9949243,11.565999984741211,316.8400573730469,0.0,-17.82,-23.46,-36.719997,-104.92413,-82,0,0,0,0,0,0,0,0,17,0,1
24.7894925,120.9949132,11.354999542236328,313.2540588378906,0.0,-27.599998,21.0,-34.38,55.483635,-82,0,0,0,0,0,0,0,0,17,0,1
24.7894925,120.9949132,11.354999542236328,313.2540588378906,0.0,-35.399998,18.359999,-22.74,20.707735,-82,0,0,0,0,0,0,0,0,17,0,1
24.7894925,120.9949132,11.354999542236328,313.2540588378906,0.0,-12.84,-28.199999,-34.62,52.706783,-82,0,0,0,0,0,0,0,0,17,0,1
24.7894925,120.9949132,11.354999542236328,313.2540588378906,0.0,-27.72,-7.68,-37.079998,-98.895294,-82,0,0,0,0,0,0,0,0,17,0,1
24.7895073,120.9948996,12.928999900817871,311.3976135253906,0.0,-33.12,26.46,-17.699999,55.460583,-82,0,0,0,0,0,0,0,0,17,0,1
24.7895073,120.9948996,12.928999900817871,311.3976135253906,0.0,-32.04,-4.74,-34.44,-114.73463,-82,0,0,0,0,0,0,0,0,17,0,1
24.7895182,120.9948866,12.781000137329102,307.56500244140625,0.0,-12.9,-25.439999,-38.579998,-68.48281,-86,0,0,0,0,0,0,0,0,17,0,1
24.7895182,120.9948866,12.781000137329102,307.56500244140625,0.0,-26.16,18.06,-33.66,-17.217394,-86,0,0,0,0,0,0,0,0,17,0,1
24.7895182,120.9948866,12.781000137329102,307.56500244140625,0.0,-30.9,16.859999,-30.119999,60.830032,-86,0,0,0,0,0,0,0,0,17,0,1
24.7895312,120.9948702,14.635000228881836,306.85076904296875,0.0,-1.02,-6.7799997,-46.86,-52.33324,-86,0,0,0,0,0,0,0,0,17,0,1
24.7895312,120.9948702,14.635000228881836,306.85076904296875,0.0,-6.6,-5.7599998,-47.28,-96.803535,-86,0,0,0,0,0,0,0,0,17,0,1
24.7895312,120.9948702,14.635000228881836,306.85076904296875,0.0,-25.439999,29.58,-27.9,55.433666,-86,0,0,0,0,0,0,0,0,17,0,1
24.7895312,120.9948702,14.635000228881836,306.85076904296875,0.0,-26.82,1.9799999,-41.219997,-95.74865,-86,0,0,0,0,0,0,0,0,17,0,1
24.7895449,120.9948516,12.288000106811523,303.4079284667969,0.0,-8.58,-24.48,-40.86,27.6949,-86,0,0,0,0,0,0,0,0,17,0,1
24.7895449,120.9948516,12.288000106811523,303.4079284667969,0.0,-34.14,10.92,-32.28,-55.11406,-86,0,0,0,0,0,0,0,0,17,0,1
24.7895449,120.9948516,12.288000106811523,303.4079284667969,0.0,-39.84,20.039999,-19.92,51.742,-86,0,0,0,0,0,0,0,0,17,0,1
24.7895536,120.9948362,9.923999786376953,301.466796875,0.0,-27.9,-11.219999,-38.579998,-127.99216,-86,0,0,0,0,0,0,0,0,17,0,1
24.7895536,120.9948362,9.923999786376953,301.466796875,0.0,-26.16,-13.799999,-38.76,-107.89541,-86,0,0,0,0,0,0,0,0,17,0,1
24.7895622,120.994817,9.880999565124512,298.7085266113281,0.0,-35.579998,21.48,-22.38,51.316883,-86,0,0,0,0,0,0,0,0,17,0,1
24.7895622,120.994817,9.880999565124512,298.7085266113281,0.0,-36.3,9.48,-28.019999,-23.849607,-86,0,0,0,0,0,0,0,0,17,0,1
24.7895622,120.994817,9.880999565124512,298.7085266113281,0.0,-1.1999999,-34.62,-28.08,-56.96744,-86,0,0,0,0,0,0,0,0,17,0,1
24.7895704,120.9947963,9.819999694824219,298.3526916503906,0.0,-26.4,-20.46,-31.019999,-117.58955,-86,0,0,0,0,0,0,0,0,17,0,1
24.7895704,120.9947963,9.819999694824219,298.3526916503906,0.0,-33.239998,5.7,-31.08,76.54481,-86,0,0,0,0,0,0,0,0,17,0,1
24.7895771,120.9947769,9.840999603271484,292.88873291015625,0.0,-16.98,-14.28,-38.52,-120.31081,-86,0,0,0,0,0,0,0,0,17,0,1
24.7895771,120.9947769,9.840999603271484,292.88873291015625,0.0,-12.66,-28.5,-27.72,-57.58055,-86,0,0,0,0,0,0,0,0,17,0,1
24.7895771,120.9947769,9.840999603271484,292.88873291015625,0.0,-19.14,11.28,-37.92,-28.493048,-86,0,0,0,0,0,0,0,0,17,0,1
24.7895813,120.994758,9.814000129699707,284.5224914550781,0.0,-23.34,16.74,-33.719997,-12.297086,-86,0,0,0,0,0,0,0,0,17,0,1
24.7895813,120.994758,9.814000129699707,284.5224914550781,0.0,-5.7,-21.0,-38.82,-121.5904,-86,0,0,0,0,0,0,0,0,17,0,1
24.7895813,120.994758,9.814000129699707,284.5224914550781,0.0,-16.14,-28.14,-31.38,-126.33136,-86,0,0,0,0,0,0,0,0,17,0,1
24.7895837,120.9947395,9.793000221252441,282.4383544921875,0.0,-27.599998,8.04,-37.079998,55.36478,-86,0,0,0,0,0,0,0,0,17,0,1
24.7895837,120.9947395,9.793000221252441,282.4383544921875,0.0,-24.84,-13.86,-36.66,-102.34812,-86,0,0,0,0,0,0,0,0,17,0,1
24.7895837,120.9947395,9.793000221252441,282.4383544921875,0.0,2.46,-36.96,-24.72,115.550316,-86,0,0,0,0,0,0,0,0,17,0,1
24.789586,120.9947181,9.696999549865723,278.6087341308594,0.0,-31.859999,-13.679999,-30.779999,-103.68764,-86,0,0,0,0,0,0,0,0,17,0,1
24.789586,120.9947181,9.696999549865723,278.6087341308594,0.0,-33.48,1.26,-32.28,80.720245,-86,0,0,0,0,0,0,0,0,17,0,1
24.789586,120.9947181,9.696999549865723,278.6087341308594,0.0,-8.5199995,-31.08,-30.119999,-113.24949,-86,0,0,0,0,0,0,0,0,17,0,1
24.789586,120.9947181,9.696999549865723,278.6087341308594,0.0,-15.12,-37.2,-19.02,-148.62292,-86,0,0,0,0,0,0,0,0,17,0,1
24.7895881,120.9946983,9.736000061035156,270.2779846191406,0.0,-29.16,1.38,-37.2,40.236286,-86,0,0,0,0,0,0,0,0,17,0,1
24.7895881,120.9946983,9.736000061035156,270.2779846191406,0.0,-23.88,-15.48,-36.0,-52.704655,-86,0,0,0,0,0,0,0,0,17,0,1
24.7895888,120.9946782,9.696999549865723,270.7760009765625,0.0,1.74,-33.899998,-30.84,27.242182,-86,0,0,0,0,0,0,0,0,17,0,1
24.7895888,120.9946782,9.696999549865723,270.7760009765625,0.0,-25.68,-20.279999,-31.32,-115.43981,0,0,-91,0,0,0,0,0,0,17,0,1
24.7895888,120.9946782,9.696999549865723,270.7760009765625,0.0,-28.68,0.12,-35.94,87.27895,0,0,-91,0,0,0,0,0,0,17,0,1
24.78959,120.9946598,9.619000434875488,270.9820556640625,0.0,-9.42,-28.8,-32.7,-138.26273,0,0,-91,0,0,0,0,0,0,17,0,1
24.78959,120.9946598,9.619000434875488,270.9820556640625,0.0,-13.2,-36.12,-20.58,-153.4368,0,0,-91,0,0,0,0,0,0,17,0,1
24.7895922,120.9946399,9.597000122070312,271.6639709472656,0.0,-22.8,-11.099999,-39.96,-71.55206,0,0,-91,0,0,0,0,0,0,17,0,1
24.7895922,120.9946399,9.597000122070312,271.6639709472656,0.0,-18.06,-15.12,-38.94,-65.71753,0,0,-91,0,0,0,0,0,0,17,0,1
24.7895922,120.9946399,9.597000122070312,271.6639709472656,0.0,4.8599997,-35.579998,-27.359999,52.98099,0,0,-91,0,0,0,0,0,0,17,0,1
24.7895949,120.9946216,9.590999603271484,271.13055419921875,0.0,-16.44,-22.08,-35.579998,-118.58525,0,0,-91,0,0,0,0,0,0,17,0,1
24.7895949,120.9946216,9.590999603271484,271.13055419921875,0.0,-20.34,-2.1,-39.54,67.51742,0,0,-91,0,0,0,0,0,0,17,0,1
24.7895949,120.9946216,9.590999603271484,271.13055419921875,0.0,-6.3599997,-30.119999,-34.02,-168.09688,0,0,-91,0,0,0,0,0,0,17,0,1
24.7895948,120.9946019,9.682000160217285,267.560546875,0.0,-14.219999,-36.78,-18.42,-140.48062,0,0,-91,0,0,0,0,0,0,17,0,1
24.7895948,120.9946019,9.682000160217285,267.560546875,0.0,-25.8,-8.099999,-36.42,41.66353,0,0,-91,0,0,0,0,0,0,17,0,1
24.7895948,120.9946019,9.682000160217285,267.560546875,0.0,-25.199999,-14.099999,-36.239998,-35.33496,0,0,-91,0,0,0,0,0,0,17,0,1
24.7895905,120.9945794,9.781000137329102,260.713134765625,0.0,4.62,-40.079998,-17.88,85.61028,0,0,-91,0,0,0,0,0,0,17,0,1
24.7895905,120.9945794,9.781000137329102,260.713134765625,0.0,-17.22,-34.02,-21.84,-145.5984,0,0,-91,0,0,0,0,0,0,17,0,1
24.7895905,120.9945794,9.781000137329102,260.713134765625,0.0,-24.9,-9.24,-38.04,86.02458,0,0,-91,0,0,0,0,0,0,17,0,1
24.7895905,120.9945794,9.781000137329102,260.713134765625,0.0,-10.679999,-25.32,-34.5,-126.807625,0,0,-90,0,0,0,0,0,0,17,0,1
24.7895844,120.9945581,9.821000099182129,255.96290588378906,0.0,11.34,-40.02,-9.96,138.85002,0,0,-90,0,0,0,0,0,0,17,0,1
24.7895775,120.9945391,9.871000289916992,251.12570190429688,0.0,-10.86,-15.9,-41.28,-99.17072,0,0,-90,0,0,0,0,0,0,17,0,1
24.7895775,120.9945391,9.871000289916992,251.12570190429688,0.0,-12.179999,-8.639999,-44.219997,-2.1162376,0,0,-90,0,0,0,0,0,0,17,0,1
24.7895775,120.9945391,9.871000289916992,251.12570190429688,0.0,8.58,-36.059998,-19.98,143.69075,0,0,-90,0,0,0,0,0,0,17,0,1
24.7895775,120.9945391,9.871000289916992,251.12570190429688,0.0,-13.92,-33.48,-22.32,-150.32634,0,0,-90,0,0,0,0,0,0,17,0,1
24.7895704,120.9945235,9.890000343322754,245.58340454101562,0.0,-9.599999,-12.12,-43.62,88.434944,0,0,-90,0,0,0,0,0,0,17,0,1
24.7895704,120.9945235,9.890000343322754,245.58340454101562,0.0,-1.92,-26.82,-36.239998,-105.566124,0,0,-90,0,0,0,0,0,0,17,0,1
24.7895704,120.9945235,9.890000343322754,245.58340454101562,0.0,9.78,-40.02,-4.68,158.52972,0,0,-90,0,0,0,0,0,0,17,0,1
24.7895619,120.9945099,9.961000442504883,244.7760009765625,0.0,-25.56,-25.38,-26.46,-125.78679,0,0,-90,0,0,0,0,0,0,17,0,1
24.7895619,120.9945099,9.961000442504883,244.7760009765625,0.0,-19.5,-18.359999,-38.219997,93.041985,0,0,-90,0,0,0,0,0,0,17,0,1
24.7895523,120.9944894,9.982000350952148,242.98519897460938,0.0,1.8,-42.239998,-9.54,145.82309,0,0,-90,0,0,0,0,0,0,17,0,1
24.7895523,120.9944894,9.982000350952148,242.98519897460938,0.0,-10.38,-41.46,-6.8399997,-165.05481,0,0,-90,0,0,0,0,0,0,17,0,1
24.7895523,120.9944894,9.982000350952148,242.98519897460938,0.0,-14.88,-14.82,-41.16,73.78375,0,0,-93,0,0,0,0,0,0,17,0,1
24.7895523,120.9944894,9.982000350952148,242.98519897460938,0.0,-8.04,-25.199999,-37.2,-102.672325,0,0,-93,0,0,0,0,0,0,17,0,1
24.7895523,120.9944894,9.982000350952148,242.98519897460938,0.0,8.94,-40.739998,-11.58,12.361741,0,0,-93,0,0,0,0,0,0,17,0,1
24.7895411,120.9944687,9.982999801635742,237.76889038085938,0.0,-16.68,-34.5,-22.199999,-150.68976,0,0,-93,0,0,0,0,0,0,17,0,1
24.7895318,120.9944471,9.83899974822998,240.50674438476562,0.0,-14.7,-26.46,-34.559998,113.91035,0,0,-93,0,0,0,0,0,0,17,0,1
24.7895318,120.9944471,9.83899974822998,240.50674438476562,0.0,2.52,-41.94,-13.74,-163.75789,0,0,-93,0,0,0,0,0,0,17,0,1
24.7895318,120.9944471,9.83899974822998,240.50674438476562,0.0,-10.0199995,-42.6,-1.0799999,-170.17871,0,0,-93,0,0,0,0,0,0,17,0,1
24.7895266,120.9944336,9.572999954223633,241.27381896972656,0.0,-20.34,-28.619999,-31.38,-25.490763,0,0,-93,0,0,0,0,0,0,17,0,1
24.7895266,120.9944336,9.572999954223633,241.27381896972656,0.0,-8.46,-34.8,-29.82,-114.25619,0,0,-93,0,0,0,0,0,0,17,0,1
24.7895266,120.9944336,9.572999954223633,241.27381896972656,0.0,14.04,-39.96,-8.46,120.65489,0,0,-93,0,0,0,0,0,0,17,0,1
24.7895179,120.9944145,9.435999870300293,239.82611083984375,0.0,-8.7,-39.78,-13.44,-160.90952,0,0,-93,0,0,0,0,0,0,17,0,1
24.7895179,120.9944145,9.435999870300293,239.82611083984375,0.0,-12.3,-25.92,-35.1,95.76056,0,0,-93,0,0,0,0,0,0,17,0,1
24.7895179,120.9944145,9.435999870300293,239.82611083984375,0.0,-1.3199999,-38.82,-19.14,-152.9418,0,0,-93,0,0,0,0,0,0,17,0,1
24.7895086,120.9943974,9.406999588012695,237.15126037597656,0.0,2.1599998,-42.0,6.8399997,178.1794,0,0,-93,0,0,0,0,0,0,17,0,1
24.7895086,120.9943974,9.406999588012695,237.15126037597656,0.0,-23.939999,-19.14,-34.98,176.93306,0,0,-93,0,0,0,0,0,0,17,0,1
24.7895086,120.9943974,9.406999588012695,237.15126037597656,0.0,-19.26,-15.42,-38.16,27.119383,0,0,-93,0,0,0,0,0,0,17,0,1
24.7894974,120.9943803,9.47599983215332,235.83164978027344,0.0,13.2,-39.18,-14.4,-128.20126,0,0,-93,0,0,0,0,0,0,17,0,1
24.7894974,120.9943803,9.47599983215332,235.83164978027344,0.0,1.3199999,-42.239998,-3.1799998,-176.05602,0,0,-93,0,0,0,0,0,0,17,0,1
24.7894857,120.9943637,9.357999801635742,233.2200164794922,0.0,-9.179999,-26.4,-36.78,43.486267,0,0,-93,0,0,0,0,0,0,17,0,1
24.7894857,120.9943637,9.357999801635742,233.2200164794922,0.0,3.36,-29.46,-34.559998,-119.60706,0,0,0,-81,0,0,0,0,0,17,0,1
24.7894857,120.9943637,9.357999801635742,233.2200164794922,0.0,15.0,-40.2,-3.24,13.541242,0,0,0,-81,0,0,0,0,0,17,0,1
24.7894857,120.9943637,9.357999801635742,233.2200164794922,0.0,-11.88,-39.18,-16.56,-166.86269,0,0,0,-81,0,0,0,0,0,17,0,1
24.7894733,120.994348,9.411999702453613,229.63894653320312,0.0,3.4199998,-24.119999,-38.76,88.68288,0,0,0,-81,0,0,0,0,0,17,0,1
24.7894618,120.9943369,9.366000175476074,228.04779052734375,0.0,19.199999,-36.54,-16.08,-143.18779,0,0,0,-81,0,0,0,0,0,17,0,1
24.7894618,120.9943369,9.366000175476074,228.04779052734375,0.0,3.0,-41.64,-7.14,-178.35367,0,0,0,-81,0,0,0,0,0,17,0,1
24.7894618,120.9943369,9.366000175476074,228.04779052734375,0.0,1.1999999,-23.4,-39.48,-99.37081,0,0,0,-81,0,0,0,0,0,17,0,1
24.7894618,120.9943369,9.366000175476074,228.04779052734375,0.0,7.8599997,-29.699999,-32.399998,170.93379,0,0,0,-81,0,0,0,0,0,17,0,1
24.7894618,120.9943369,9.366000175476074,228.04779052734375,0.0,21.06,-37.5,-2.52,125.73678,0,0,0,-81,0,0,0,0,0,17,0,1
24.789447,120.9943273,9.392999649047852,224.16993713378906,0.0,-9.24,-41.16,-8.22,-167.86049,0,0,0,-81,0,0,0,0,0,17,0,1
24.7894337,120.9943162,9.574000358581543,222.80111694335938,0.0,-6.6,-24.18,-39.239998,106.626465,0,0,0,-81,0,0,0,0,0,17,0,1
24.7894337,120.9943162,9.574000358581543,222.80111694335938,0.0,7.68,-36.899998,-24.96,-138.99037,0,0,0,-81,0,0,0,0,0,17,0,1
24.7894337,120.9943162,9.574000358581543,222.80111694335938,0.0,4.7999997,-42.84,4.56,172.38681,0,0,0,-81,0,0,0,0,0,17,0,1
24.7894194,120.9943065,9.907999992370605,220.73789978027344,0.0,-11.82,-41.28,-11.34,-172.1753,0,0,0,-81,0,0,0,0,0,17,0,1
24.7894194,120.9943065,9.907999992370605,220.73789978027344,0.0,-2.3999999,-37.02,-26.76,124.92588,0,0,0,-81,0,0,0,0,0,17,0,1
24.7894065,120.9942997,9.918999671936035,218.5086669921875,0.0,16.5,-40.2,3.12,158.99121,0,0,0,-81,0,0,0,0,0,17,0,1
24.7894065,120.9942997,9.918999671936035,218.5086669921875,0.0,-2.52,-38.579998,10.679999,172.81711,0,0,0,-81,0,0,0,0,0,17,0,1
24.7894065,120.9942997,9.918999671936035,218.5086669921875,0.0,-9.179999,-26.939999,-36.0,-162.22136,0,0,0,-81,0,0,0,0,0,17,0,1
24.7894065,120.9942997,9.918999671936035,218.5086669921875,0.0,-1.38,-30.359999,-33.059998,-132.9825,0,0,0,-81,0,0,0,0,0,17,0,1
24.789394,120.9942951,9.857000350952148,215.62799072265625,0.0,8.4,-42.12,-6.06,156.1702,0,0,0,-81,0,0,0,0,0,17,0,1
24.789394,120.9942951,9.857000350952148,215.62799072265625,0.0,-18.24,-38.76,-2.76,-174.72363,0,0,0,-81,0,0,0,0,0,17,0,1
24.7893814,120.9942897,9.88599967956543,213.20603942871094,0.0,-13.0199995,-31.859999,-29.939999,106.587,0,0,0,-81,0,0,0,0,0,17,0,1
24.7893814,120.9942897,9.88599967956543,213.20603942871094,0.0,5.04,-44.82,-6.6,-169.86217,0,0,0,-81,0,0,0,0,0,17,0,1
24.7893814,120.9942897,9.88599967956543,213.20603942871094,0.0,-6.3599997,-36.12,22.14,-169.41064,0,0,0,-81,0,0,0,0,0,17,0,1
24.7893685,120.9942831,9.95300006866455,211.70213317871094,0.0,-22.32,-39.36,-3.84,173.13022,0,0,0,-81,0,0,0,0,0,17,0,1
24.7893685,120.9942831,9.95300006866455,211.70213317871094,0.0,-7.14,-40.02,-19.68,147.24806,0,0,0,-81,0,0,0,0,0,17,0,1
24.7893556,120.9942785,10.015000343322754,210.1556396484375,0.0,13.0199995,-41.879997,10.92,155.94664,0,0,0,-81,0,0,0,0,0,17,0,1
24.7893556,120.9942785,10.015000343322754,210.1556396484375,0.0,-2.1,-38.82,19.5,160.65105,0,0,0,-81,0,0,0,0,0,17,0,1
24.7893556,120.9942785,10.015000343322754,210.1556396484375,0.0,-1.74,-36.3,-25.92,143.78893,0,0,0,-81,0,0,0,0,0,17,0,1
24.7893424,120.9942757,9.989999771118164,207.95730590820312,0.0,4.2599998,-41.94,0.84,-178.27641,0,0,0,-81,0,0,0,0,0,17,0,1
24.7893424,120.9942757,9.989999771118164,207.95730590820312,0.0,10.0199995,-34.32,19.439999,168.30524,0,0,0,-81,0,0,0,0,0,17,0,1
24.7893424,120.9942757,9.989999771118164,207.95730590820312,0.0,-19.26,-35.82,8.28,167.29297,0,0,0,0,-91,0,0,0,0,17,0,1
24.78933,120.9942714,10.062000274658203,206.85047912597656,0.0,-19.92,-34.739998,-19.199999,115.812386,0,0,0,0,-91,0,0,0,0,17,0,1
24.78933,120.9942714,10.062000274658203,206.85047912597656,0.0,3.84,-42.239998,-6.3599997,-169.48053,0,0,0,0,-91,0,0,0,0,17,0,1
24.7893164,120.994267,10.079999923706055,205.70266723632812,0.0,-2.76,-34.739998,22.08,-163.08345,0,0,0,0,-91,0,0,0,0,17,0,1
24.7893164,120.994267,10.079999923706055,205.70266723632812,0.0,-17.88,-39.3,-8.7,160.33504,0,0,0,0,-91,0,0,0,0,17,0,1
24.7893164,120.994267,10.079999923706055,205.70266723632812,0.0,-1.68,-43.739998,-9.3,166.35168,0,0,0,0,-91,0,0,0,0,17,0,1
24.7893019,120.9942642,10.092000007629395,203.98269653320312,0.0,15.66,-33.719997,25.26,146.69829,0,0,0,0,-91,0,0,0,0,17,0,1
24.7893019,120.9942642,10.092000007629395,203.98269653320312,0.0,-7.68,-33.48,26.34,143.12782,0,0,0,0,-91,0,0,0,0,17,0,1
24.7893019,120.9942642,10.092000007629395,203.98269653320312,0.0,-12.599999,-39.899998,-17.58,134.20277,0,0,0,0,-91,0,0,0,0,17,0,1
24.7893019,120.9942642,10.092000007629395,203.98269653320312,0.0,5.8799996,-45.3,0.96,-177.81076,0,0,0,0,-91,0,0,0,0,17,0,1
