lat,lon,acc,bear,bearAcc,mag_x,mag_y,mag_z,heading,208_dbm,181_dbm,246_dbm,484_dbm,33_dbm,200_dbm,25_dbm,443_dbm,189_dbm,459_dbm,timestamp,intersection_points,label
24.7894065,120.9942997,9.918999671936035,218.5086669921875,0.0,-9.179999,-26.939999,-36.0,-162.22136,-86,0,0,-81,-86,0,0,0,0,0,17,0,1
24.7894065,120.9942997,9.918999671936035,218.5086669921875,0.0,-1.38,-30.359999,-33.059998,-132.9825,-86,0,0,-81,-86,0,0,0,0,0,17,0,1
24.789394,120.9942951,9.857000350952148,215.62799072265625,0.0,8.4,-42.12,-6.06,156.1702,-86,0,0,-81,-86,0,0,0,0,0,17,0,1
24.789394,120.9942951,9.857000350952148,215.62799072265625,0.0,-18.24,-38.76,-2.76,-174.72363,-86,0,0,-81,-86,0,0,0,0,0,17,0,1
24.7893814,120.9942897,9.88599967956543,213.20603942871094,0.0,-13.0199995,-31.859999,-29.939999,106.587,-86,0,0,-81,-86,0,0,0,0,0,17,0,1
24.7893814,120.9942897,9.88599967956543,213.20603942871094,0.0,5.04,-44.82,-6.6,-169.86217,-86,0,0,-81,-86,0,0,0,0,0,17,0,1
24.7893814,120.9942897,9.88599967956543,213.20603942871094,0.0,-6.3599997,-36.12,22.14,-169.41064,-86,0,0,-81,-86,0,0,0,0,0,17,0,1
24.7893685,120.9942831,9.95300006866455,211.70213317871094,0.0,-22.32,-39.36,-3.84,173.13022,-86,0,0,-81,-86,0,0,0,0,0,17,0,1
24.7893685,120.9942831,9.95300006866455,211.70213317871094,0.0,-7.14,-40.02,-19.68,147.24806,-86,0,0,-81,-86,0,0,0,0,0,17,0,1
24.7893556,120.9942785,10.015000343322754,210.1556396484375,0.0,13.0199995,-41.879997,10.92,155.94664,-86,0,0,-81,-86,0,0,0,0,0,17,0,1
24.7893556,120.9942785,10.015000343322754,210.1556396484375,0.0,-2.1,-38.82,19.5,160.65105,-86,0,0,-81,-86,0,0,0,0,0,17,0,1
24.7893556,120.9942785,10.015000343322754,210.1556396484375,0.0,-1.74,-36.3,-25.92,143.78893,-86,0,0,-81,-86,0,0,0,0,0,17,0,1
24.7893424,120.9942757,9.989999771118164,207.95730590820312,0.0,4.2599998,-41.94,0.84,-178.27641,-86,0,0,-81,-86,0,0,0,0,0,17,0,1
24.7893424,120.9942757,9.989999771118164,207.95730590820312,0.0,10.0199995,-34.32,19.439999,168.30524,-86,0,0,-81,-86,0,0,0,0,0,17,0,1
24.7892694,120.994257,10.107000350952148,200.94277954101562,0.0,17.52,-41.52,0.29999998,-166.01187,-83,-82,0,0,0,-84,0,0,0,0,17,0,1
24.7892694,120.994257,10.107000350952148,200.94277954101562,0.0,-8.88,-40.5,5.52,177.05775,-83,-82,0,0,0,-84,0,0,0,0,17,0,1
24.7892514,120.9942559,10.11400032043457,198.49404907226562,0.0,0.65999997,-40.2,-20.88,124.318214,-83,-82,0,0,0,-84,0,0,0,0,17,0,1
24.7892514,120.9942559,10.11400032043457,198.49404907226562,0.0,12.12,-41.94,-11.82,-155.8953,-83,-82,0,0,0,-84,0,0,0,0,17,0,1
24.7892514,120.9942559,10.11400032043457,198.49404907226562,0.0,10.62,-40.559998,12.84,153.15254,-83,-82,0,0,0,-84,0,0,0,0,17,0,1
24.7892349,120.9942528,10.04800033569336,197.59947204589844,0.0,2.28,-43.44,-8.099999,-169.02715,-83,-82,0,0,0,-84,0,0,0,0,17,0,1
24.7892349,120.9942528,10.04800033569336,197.59947204589844,0.0,7.5,-40.2,-21.779999,144.23344,-83,-82,0,0,0,-84,0,0,0,0,17,0,1
24.7892349,120.9942528,10.04800033569336,197.59947204589844,0.0,4.8599997,-42.719997,-7.2,-167.54779,-83,-82,0,0,0,-84,0,0,0,0,17,0,1
24.7892349,120.9942528,10.04800033569336,197.59947204589844,0.0,-24.06,-34.2,3.0,179.4264,-83,-82,0,0,0,-84,0,0,0,0,17,0,1
24.789218,120.9942505,10.109000205993652,196.66000366210938,0.0,-8.04,-39.42,-20.1,171.10365,-83,-82,0,0,0,-84,0,0,0,0,17,0,1
24.7892012,120.9942483,10.07800006866455,196.07589721679688,0.0,7.74,-39.84,-21.6,168.59227,-83,-82,0,0,0,-84,0,0,0,0,17,0,1
24.7892012,120.9942483,10.07800006866455,196.07589721679688,0.0,-0.53999996,-43.92,-3.84,-177.9673,-83,-82,0,0,0,-84,0,0,0,0,17,0,1
24.7892012,120.9942483,10.07800006866455,196.07589721679688,0.0,0.29999998,-42.719997,-11.94,-169.72205,-81,-86,0,0,0,-82,0,0,0,0,17,0,1
24.7892012,120.9942483,10.07800006866455,196.07589721679688,0.0,6.72,-41.04,-15.96,-162.12257,-81,-86,0,0,0,-82,0,0,0,0,17,0,1
24.7892012,120.9942483,10.07800006866455,196.07589721679688,0.0,14.639999,-40.559998,-12.179999,-166.07431,-81,-86,0,0,0,-82,0,0,0,0,17,0,1
24.7891874,120.9942473,10.041000366210938,195.19920349121094,0.0,6.8999996,-39.78,-15.599999,-162.04305,-81,-86,0,0,0,-82,0,0,0,0,17,0,1
24.7891874,120.9942473,10.041000366210938,195.19920349121094,0.0,7.9199996,-40.739998,-13.44,-158.88072,-81,-86,0,0,0,-82,0,0,0,0,17,0,1
24.7891874,120.9942473,10.041000366210938,195.19920349121094,0.0,17.039999,-38.219997,-16.14,-160.61852,-81,-86,0,0,0,-82,0,0,0,0,17,0,1
24.7891874,120.9942473,10.041000366210938,195.19920349121094,0.0,13.38,-41.28,-8.28,-157.68578,-81,-86,0,0,0,-82,0,0,0,0,17,0,1
24.7891874,120.9942473,10.041000366210938,195.19920349121094,0.0,9.9,-37.44,-23.46,-163.70802,-81,-86,0,0,0,-82,0,0,0,0,17,0,1
24.7891579,120.9942429,9.98900032043457,194.62484741210938,0.0,4.38,-41.52,-11.88,-158.72914,-81,-86,0,0,0,-82,0,0,0,0,17,0,1
24.7891579,120.9942429,9.98900032043457,194.62484741210938,0.0,13.98,-25.199999,-36.66,-164.6494,-81,-86,0,0,0,-82,0,0,0,0,17,0,1
24.7891579,120.9942429,9.98900032043457,194.62484741210938,0.0,17.22,-34.5,-24.6,-163.8872,-81,-86,0,0,0,-82,0,0,0,0,17,0,1
24.7891579,120.9942429,9.98900032043457,194.62484741210938,0.0,-4.08,-33.18,-32.34,-131.81305,-81,-86,0,0,0,-82,0,0,0,0,17,0,1
24.7891579,120.9942429,9.98900032043457,194.62484741210938,0.0,-4.98,-16.02,-44.16,159.44502,-81,-86,0,0,0,-82,0,0,0,0,17,0,1
24.7891296,120.9942407,9.89900016784668,193.57054138183594,0.0,-12.24,-30.24,-32.28,-152.63196,-81,-86,0,0,0,-82,0,0,0,0,17,0,1
24.7891296,120.9942407,9.89900016784668,193.57054138183594,0.0,5.1,-43.2,0.06,166.4557,-81,-86,0,0,0,-82,0,0,0,0,17,0,1
24.7891296,120.9942407,9.89900016784668,193.57054138183594,0.0,-20.22,-37.079998,7.14,179.8712,-81,-86,0,0,0,-82,0,0,0,0,17,0,1
24.789116,120.9942415,9.913999557495117,192.78562927246094,0.0,-30.0,-26.82,-25.32,97.993256,-81,-86,0,0,0,-82,0,0,0,0,17,0,1
24.789116,120.9942415,9.913999557495117,192.78562927246094,0.0,-8.16,-42.54,-12.78,-166.82765,-81,-86,0,0,0,-82,0,0,0,0,17,0,1
24.7891018,120.9942417,9.868000030517578,191.95233154296875,0.0,-0.78,-39.54,14.16,179.76347,-81,-86,0,0,0,-82,0,0,0,0,17,0,1
24.7891018,120.9942417,9.868000030517578,191.95233154296875,0.0,-27.599998,-34.559998,-0.06,169.66064,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.7891018,120.9942417,9.868000030517578,191.95233154296875,0.0,-15.36,-29.88,-32.399998,123.003975,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.789087,120.9942455,9.934000015258789,190.0574493408203,0.0,2.58,-43.379997,-3.9599998,-173.88826,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.789087,120.9942455,9.934000015258789,190.0574493408203,0.0,-14.759999,-38.879997,9.3,-172.74081,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.789087,120.9942455,9.934000015258789,190.0574493408203,0.0,-8.82,-32.46,-32.88,-171.61337,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.789087,120.9942455,9.934000015258789,190.0574493408203,0.0,3.54,-35.64,-31.26,-145.99065,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.7890711,120.9942498,10.064000129699707,187.6315460205078,0.0,8.82,-42.36,4.38,158.55391,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.7890711,120.9942498,10.064000129699707,187.6315460205078,0.0,-15.0,-40.14,4.14,172.54207,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.7890558,120.9942491,10.156999588012695,187.29420471191406,0.0,-13.559999,-36.3,-22.38,118.937775,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.7890558,120.9942491,10.156999588012695,187.29420471191406,0.0,-3.84,-40.379997,-16.68,-162.05986,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.7890558,120.9942491,10.156999588012695,187.29420471191406,0.0,-6.0,-42.0,4.02,170.5683,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.7890406,120.9942501,10.184000015258789,186.4329376220703,0.0,-19.619999,-37.98,-5.04,175.49983,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.7890406,120.9942501,10.184000015258789,186.4329376220703,0.0,-9.96,-36.3,-27.84,132.20926,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.7890406,120.9942501,10.184000015258789,186.4329376220703,0.0,7.98,-45.12,0.53999996,-179.96268,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.7890259,120.9942503,10.185999870300293,185.75506591796875,0.0,-9.42,-39.18,15.42,177.92838,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.7890259,120.9942503,10.185999870300293,185.75506591796875,0.0,-13.62,-40.92,-18.0,-175.63951,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.7890259,120.9942503,10.185999870300293,185.75506591796875,0.0,0.17999999,-37.62,-28.019999,-162.08713,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.7890097,120.9942498,10.180000305175781,185.28390502929688,0.0,12.78,-42.0,6.96,148.05353,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.7890097,120.9942498,10.180000305175781,185.28390502929688,0.0,-9.12,-40.32,-1.0799999,-176.67471,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.7889952,120.9942489,10.152000427246094,185.02166748046875,0.0,-8.34,-32.1,-29.939999,136.31345,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.7889952,120.9942489,10.152000427246094,185.02166748046875,0.0,9.12,-38.16,-20.4,-149.5087,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.7889952,120.9942489,10.152000427246094,185.02166748046875,0.0,2.52,-41.579998,8.639999,169.21265,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.7889806,120.9942476,10.071999549865723,184.8733673095703,0.0,-21.06,-39.239998,-5.7,178.36053,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.7889806,120.9942476,10.071999549865723,184.8733673095703,0.0,-10.92,-35.94,-27.42,135.62068,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.7889806,120.9942476,10.071999549865723,184.8733673095703,0.0,9.0,-43.14,-1.68,-178.9128,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.7889806,120.9942476,10.071999549865723,184.8733673095703,0.0,0.96,-37.2,18.539999,152.7029,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.7889647,120.9942479,9.991000175476074,184.51702880859375,0.0,-19.02,-35.34,-20.58,-163.59958,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.7889647,120.9942479,9.991000175476074,184.51702880859375,0.0,-14.58,-35.219997,-24.06,-159.18942,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.7889499,120.9942486,9.956999778747559,184.0668487548828,0.0,7.2,-41.219997,4.44,104.92754,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.7889499,120.9942486,9.956999778747559,184.0668487548828,0.0,-12.84,-39.899998,5.58,173.2568,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.7889499,120.9942486,9.956999778747559,184.0668487548828,0.0,-12.599999,-35.82,-24.48,120.84667,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.7889344,120.9942512,9.958999633789062,182.9014434814453,0.0,0.71999997,-40.62,-15.54,-161.587,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.7889344,120.9942512,9.958999633789062,182.9014434814453,0.0,1.68,-38.579998,14.7,157.69159,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.7889179,120.9942514,9.90999984741211,182.41395568847656,0.0,-21.84,-37.38,-2.58,173.2579,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.7889179,120.9942514,9.90999984741211,182.41395568847656,0.0,-18.06,-31.5,-28.619999,125.64779,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.7889179,120.9942514,9.90999984741211,182.41395568847656,0.0,-1.5,-43.2,-5.4,-174.12743,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.7889179,120.9942514,9.90999984741211,182.41395568847656,0.0,-10.679999,-36.719997,16.5,-159.96342,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.7889011,120.9942538,9.972999572753906,181.134033203125,0.0,-25.08,-35.1,-13.259999,158.5162,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.7889011,120.9942538,9.972999572753906,181.134033203125,0.0,-8.099999,-36.6,-23.82,145.99582,-78,-82,0,0,0,-80,0,0,0,0,17,0,1
24.7895648,120.9948141,10.012999534606934,312.4761962890625,0.0,-21.24,9.84,-40.44,-17.318617,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7895715,120.994798,9.977999687194824,310.13909912109375,0.0,0.17999999,-24.66,-37.38,-81.78993,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7895715,120.994798,9.977999687194824,310.13909912109375,0.0,-13.08,-27.48,-30.9,-131.21326,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7895783,120.9947852,9.940999984741211,309.0260314941406,0.0,-8.7,4.98,-43.5,50.23201,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7895783,120.9947852,9.940999984741211,309.0260314941406,0.0,-6.06,-16.74,-39.899998,-107.828285,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7895783,120.9947852,9.940999984741211,309.0260314941406,0.0,0.59999996,-25.38,-34.26,-104.57932,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7895842,120.9947699,9.963000297546387,306.60284423828125,0.0,-13.32,6.42,-43.559998,-75.11732,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7895842,120.9947699,9.963000297546387,306.60284423828125,0.0,-20.1,21.779999,-36.54,47.219196,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7895898,120.9947565,9.970000267028809,304.9338073730469,0.0,-8.639999,-18.84,-41.34,-69.28527,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7895898,120.9947565,9.970000267028809,304.9338073730469,0.0,-17.16,-26.939999,-31.199999,-118.60011,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7895898,120.9947565,9.970000267028809,304.9338073730469,0.0,-16.68,13.98,-42.6,-2.2740936,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7895898,120.9947565,9.970000267028809,304.9338073730469,0.0,-21.66,7.68,-42.96,-25.160769,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7895929,120.9947391,9.991999626159668,300.9352111816406,0.0,-2.46,-26.939999,-36.48,-47.198807,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7895975,120.9947236,9.932000160217285,299.89788818359375,0.0,-20.16,-17.22,-37.98,-114.84913,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7895975,120.9947236,9.932000160217285,299.89788818359375,0.0,-20.699999,11.219999,-41.04,52.68153,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7895975,120.9947236,9.932000160217285,299.89788818359375,0.0,-15.48,-16.26,-40.44,-111.82908,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7895975,120.9947236,9.932000160217285,299.89788818359375,0.0,-0.12,-34.44,-30.599998,-136.65617,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7896004,120.9947014,9.913000106811523,297.1640319824219,0.0,-22.859999,-3.54,-40.739998,-87.7132,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7896004,120.9947014,9.913000106811523,297.1640319824219,0.0,-28.26,1.4399999,-38.1,87.41335,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7896032,120.994683,9.901000022888184,295.09283447265625,0.0,-5.2799997,-27.48,-37.02,-133.61386,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7896032,120.994683,9.901000022888184,295.09283447265625,0.0,-2.82,-37.02,-25.26,-129.8342,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7896032,120.994683,9.901000022888184,295.09283447265625,0.0,-16.44,0.65999997,-43.68,9.507037,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7896032,120.994683,9.901000022888184,295.09283447265625,0.0,-17.22,-10.74,-41.34,38.727055,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7896046,120.994665,9.982000350952148,292.86175537109375,0.0,11.58,-32.579998,-29.519999,-77.09101,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7896046,120.994665,9.982000350952148,292.86175537109375,0.0,-4.3199997,-33.48,-28.38,-138.9374,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7896052,120.9946482,10.07800006866455,290.5534362792969,0.0,-13.74,-6.8399997,-44.28,67.10373,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7896052,120.9946482,10.07800006866455,290.5534362792969,0.0,-3.06,-23.82,-40.02,-108.60739,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7896052,120.9946482,10.07800006866455,290.5534362792969,0.0,13.0199995,-36.719997,-20.82,94.91475,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7896054,120.9946326,10.14900016784668,288.0408020019531,0.0,-10.74,-20.16,-39.239998,-111.75227,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7896054,120.9946326,10.14900016784668,288.0408020019531,0.0,-7.2,-8.82,-44.879997,89.59379,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7896054,120.9946326,10.14900016784668,288.0408020019531,0.0,7.56,-32.219997,-30.119999,-132.69972,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7896054,120.9946326,10.14900016784668,288.0408020019531,0.0,4.2,-38.399998,-19.98,-178.33485,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7896053,120.9946157,10.180000305175781,285.3904724121094,0.0,-8.88,-4.2,-45.3,-7.5971556,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7896051,120.9945999,10.22599983215332,284.06719970703125,0.0,-13.86,-7.02,-44.7,24.341772,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7896051,120.9945999,10.22599983215332,284.06719970703125,0.0,12.3,-32.579998,-28.859999,-94.03416,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7896051,120.9945999,10.22599983215332,284.06719970703125,0.0,-3.0,-33.6,-30.3,-138.09656,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7896019,120.9945847,10.194000244140625,281.66778564453125,0.0,-13.44,-8.46,-44.52,56.95227,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7896019,120.9945847,10.194000244140625,281.66778564453125,0.0,-3.0,-27.42,-36.84,-118.718155,-92,-91,0,0,0,0,-91,0,0,0,17,0,1
24.7896019,120.9945847,10.194000244140625,281.66778564453125,0.0,4.2599998,-37.62,-22.32,68.38287,-90,-96,0,0,0,0,-94,0,0,0,17,0,1
24.7895972,120.9945676,10.244999885559082,278.3857421875,0.0,-20.88,-13.74,-38.94,-99.37486,-90,-96,0,0,0,0,-94,0,0,0,17,0,1
24.7895972,120.9945676,10.244999885559082,278.3857421875,0.0,-16.5,-6.8399997,-43.559998,82.21592,-90,-96,0,0,0,0,-94,0,0,0,17,0,1
24.7895959,120.9945536,10.253000259399414,277.1368713378906,0.0,10.139999,-32.579998,-27.96,14.934153,-90,-96,0,0,0,0,-94,0,0,0,17,0,1
24.7895959,120.9945536,10.253000259399414,277.1368713378906,0.0,1.4399999,-38.28,-20.52,-151.57547,-90,-96,0,0,0,0,-94,0,0,0,17,0,1
24.7895959,120.9945536,10.253000259399414,277.1368713378906,0.0,-6.0,-15.48,-42.48,21.581312,-90,-96,0,0,0,0,-94,0,0,0,17,0,1
24.7895959,120.9945536,10.253000259399414,277.1368713378906,0.0,1.86,-23.22,-40.32,-83.72148,-90,-96,0,0,0,0,-94,0,0,0,17,0,1
24.7895906,120.9945377,10.1850004196167,273.8877868652344,0.0,16.38,-35.82,-22.199999,-75.885666,-90,-96,0,0,0,0,-94,0,0,0,17,0,1
24.7895906,120.9945377,10.1850004196167,273.8877868652344,0.0,-5.8199997,-34.62,-27.359999,-140.00896,-90,-96,0,0,0,0,-94,0,0,0,17,0,1
24.7895889,120.9945247,10.204000473022461,272.78955078125,0.0,-9.96,-11.4,-43.98,78.351036,-90,-96,0,0,0,0,-94,0,0,0,17,0,1
