lat,lon,acc,bear,bearAcc,mag_x,mag_y,mag_z,heading,208_dbm,33_dbm,181_dbm,189_dbm,476_dbm,25_dbm,200_dbm,459_dbm,246_dbm,timestamp,intersection_points,label
24.7894343,120.9943086,9.942999839782715,232.62759399414062,0.0,-6.96,-39.78,-13.559999,-167.45726,-97,-92,-90,0,0,0,0,0,0,9,0,1
24.7894343,120.9943086,9.942999839782715,232.62759399414062,0.0,-9.0,-32.52,-26.58,120.44823,-97,-92,-90,0,0,0,0,0,0,9,0,1
24.7894169,120.9942976,9.963000297546387,228.9502716064453,0.0,10.44,-39.66,-1.68,-172.99237,-97,-92,-90,0,0,0,0,0,0,9,0,1
24.7894169,120.9942976,9.963000297546387,228.9502716064453,0.0,0.42,-37.86,12.9,167.5606,-97,-92,-90,0,0,0,0,0,0,9,0,1
24.7894013,120.9942865,9.951000213623047,227.0506134033203,0.0,-9.42,-36.6,-21.42,179.63353,-97,-92,-90,0,0,0,0,0,0,9,0,1
24.7894013,120.9942865,9.951000213623047,227.0506134033203,0.0,2.1,-36.84,-22.74,119.70033,-97,-92,-90,0,0,0,0,0,0,9,0,1
24.7894013,120.9942865,9.951000213623047,227.0506134033203,0.0,10.86,-34.86,18.72,153.41335,-97,-92,-90,0,0,0,0,0,0,9,0,1
24.7894013,120.9942865,9.951000213623047,227.0506134033203,0.0,-11.94,-39.54,9.0,159.53468,-97,-92,-90,0,0,0,0,0,0,9,0,1
24.7893858,120.9942759,9.956000328063965,225.32582092285156,0.0,8.88,-39.12,-14.5199995,161.92119,-97,-92,-90,0,0,0,0,0,0,9,0,1
24.7893858,120.9942759,9.956000328063965,225.32582092285156,0.0,9.42,-36.78,-19.5,-137.62006,-97,-92,-90,0,0,0,0,0,0,9,0,1
24.7893717,120.9942676,9.942000389099121,223.2689666748047,0.0,8.22,-40.32,9.84,102.489586,-97,-92,-90,0,0,0,0,0,0,9,0,1
24.7893717,120.9942676,9.942000389099121,223.2689666748047,0.0,-10.38,-41.04,-0.48,179.62622,-97,-92,-90,0,0,0,0,0,0,9,0,1
24.7892679,120.9942276,10.213000297546387,208.92959594726562,0.0,2.7,-40.68,10.74,171.68367,-94,-93,-87,0,0,0,0,0,0,9,0,1
24.7892531,120.9942225,10.222000122070312,207.81463623046875,0.0,-12.84,-27.24,27.06,-158.98135,-94,-93,-87,0,0,0,0,0,0,9,0,1
24.7892531,120.9942225,10.222000122070312,207.81463623046875,0.0,-16.199999,-38.76,1.4399999,155.46861,-94,-93,-87,0,0,0,0,0,0,9,0,1
24.7892531,120.9942225,10.222000122070312,207.81463623046875,0.0,-11.04,-38.64,-10.2,114.71156,-94,-93,-87,0,0,0,0,0,0,9,0,1
24.7892333,120.9942215,10.192999839782715,204.7141876220703,0.0,4.44,-39.48,9.059999,-159.07364,-94,-93,-87,0,0,0,0,0,0,9,0,1
24.7892333,120.9942215,10.192999839782715,204.7141876220703,0.0,-6.7799997,-36.6,16.92,155.55818,-94,-93,-87,0,0,0,0,0,0,9,0,1
24.7892187,120.9942188,10.20199966430664,203.412841796875,0.0,-16.68,-39.0,-7.44,54.640984,-94,-93,-87,0,0,0,0,0,0,9,0,1
24.7892187,120.9942188,10.20199966430664,203.412841796875,0.0,-9.84,-41.46,-5.8799996,172.10205,-94,-93,-87,0,0,0,0,0,0,9,0,1
24.7892187,120.9942188,10.20199966430664,203.412841796875,0.0,4.98,-33.239998,24.06,165.6766,-94,-93,-87,0,0,0,0,0,0,9,0,1
24.7892187,120.9942188,10.20199966430664,203.412841796875,0.0,-13.679999,-38.94,9.36,160.34758,-94,-93,-87,0,0,0,0,0,0,9,0,1
24.789198,120.994219,10.156999588012695,200.5424041748047,0.0,-4.08,-40.739998,-12.96,159.28537,-94,-93,-87,0,0,0,0,0,0,9,0,1
24.7891825,120.994215,10.144000053405762,200.1956787109375,0.0,7.7999997,-39.3,2.3999999,-178.82855,-94,-93,-87,0,0,0,0,0,0,9,0,1
24.7891825,120.994215,10.144000053405762,200.1956787109375,0.0,7.3799996,-30.96,25.56,158.61642,-94,-93,-87,0,0,0,0,0,0,9,0,1
24.7891825,120.994215,10.144000053405762,200.1956787109375,0.0,-8.7,-40.5,0.96,169.40692,-94,-93,-87,0,0,0,0,0,0,9,0,1
24.7891825,120.994215,10.144000053405762,200.1956787109375,0.0,-2.76,-40.739998,-9.3,163.31752,-94,-93,-87,0,0,0,0,0,0,9,0,1
24.7891637,120.9942146,10.116000175476074,198.80105590820312,0.0,8.28,-34.739998,19.439999,144.45097,-94,-93,-87,0,0,0,0,0,0,9,0,1
24.7891637,120.9942146,10.116000175476074,198.80105590820312,0.0,-15.719999,-30.48,20.58,162.38486,-94,-93,-87,0,0,0,0,0,0,9,0,1
24.7891475,120.9942124,10.142999649047852,197.90960693359375,0.0,-15.96,-38.28,-4.3199997,145.22108,-94,-93,-87,0,0,0,0,0,0,9,0,1
24.7891475,120.9942124,10.142999649047852,197.90960693359375,0.0,-8.4,-40.559998,-1.9799999,163.71887,-94,-93,-87,0,0,0,0,0,0,9,0,1
24.7891475,120.9942124,10.142999649047852,197.90960693359375,0.0,-1.1999999,-34.14,21.48,158.77043,-94,-93,-87,0,0,0,0,0,0,9,0,1
24.7889601,120.9949975,10.104999542236328,2.19217586517334,0.0,-40.14,26.64,-4.38,72.28451,0,-84,0,0,-73,-81,0,0,0,9,0,1
24.7889737,120.9949992,10.10099983215332,2.3853001594543457,0.0,-43.32,16.98,-16.619999,23.981607,0,-84,0,0,-73,-81,0,0,0,9,0,1
24.7889737,120.9949992,10.10099983215332,2.3853001594543457,0.0,-32.28,14.639999,-35.7,-81.54473,0,-84,0,0,-73,-81,0,0,0,9,0,1
24.7889737,120.9949992,10.10099983215332,2.3853001594543457,0.0,-35.88,28.98,-20.58,21.44317,0,-84,0,0,-73,-81,0,0,0,9,0,1
24.7889737,120.9949992,10.10099983215332,2.3853001594543457,0.0,-42.059998,25.92,-4.7999997,85.26028,0,-84,0,0,-73,-81,0,0,0,9,0,1
24.7889893,120.9950017,10.09000015258789,2.920853853225708,0.0,-45.239998,11.28,-24.66,132.01782,0,-84,0,0,-73,-81,0,0,0,9,0,1
24.7889893,120.9950017,10.09000015258789,2.920853853225708,0.0,-37.32,16.98,-33.84,-69.54369,0,-84,0,0,-73,-81,0,0,0,9,0,1
24.7890054,120.9950033,10.038000106811523,3.4257214069366455,0.0,-42.18,26.16,-15.299999,20.392702,0,-84,0,0,-73,-81,0,0,0,9,0,1
24.7890054,120.9950033,10.038000106811523,3.4257214069366455,0.0,-42.899998,24.66,-7.3799996,37.135574,0,-84,0,0,-73,-81,0,0,0,9,0,1
24.7890054,120.9950033,10.038000106811523,3.4257214069366455,0.0,-36.42,5.52,-32.76,-92.600136,0,-84,0,0,-73,-81,0,0,0,9,0,1
24.7890054,120.9950033,10.038000106811523,3.4257214069366455,0.0,-31.98,20.039999,-30.72,-36.635094,0,-84,0,0,-73,-81,0,0,0,9,0,1
24.7890196,120.9950051,9.963000297546387,3.9045724868774414,0.0,-41.1,22.439999,-12.599999,129.23502,0,-84,0,0,-73,-81,0,0,0,9,0,1
24.789033,120.9950059,9.902999877929688,3.7862937450408936,0.0,-42.84,19.38,-11.94,35.706436,0,-84,0,0,-73,-81,0,0,0,9,0,1
24.789033,120.9950059,9.902999877929688,3.7862937450408936,0.0,-34.559998,3.6,-34.559998,-21.12596,0,-84,0,0,-73,-81,0,0,0,9,0,1
24.789033,120.9950059,9.902999877929688,3.7862937450408936,0.0,-30.42,24.359999,-28.56,-23.267479,0,-84,0,0,-73,-81,0,0,0,9,0,1
24.789033,120.9950059,9.902999877929688,3.7862937450408936,0.0,-39.12,26.82,-9.48,66.04993,0,-84,0,0,-73,-81,0,0,0,9,0,1
24.7890484,120.9950058,9.812999725341797,3.0759119987487793,0.0,-43.079998,15.42,-21.359999,18.378468,0,-84,0,0,-73,-81,0,0,0,9,0,1
24.7890484,120.9950058,9.812999725341797,3.0759119987487793,0.0,-27.18,10.679999,-40.44,-85.31943,0,-84,0,0,-73,-81,0,0,0,9,0,1
24.7890634,120.9950052,9.861000061035156,2.176604747772217,0.0,-32.64,26.4,-25.38,9.545984,0,-84,0,0,-73,-81,0,0,0,9,0,1
24.7890634,120.9950052,9.861000061035156,2.176604747772217,0.0,-40.26,27.42,-6.42,56.042328,0,-84,0,0,-73,-81,0,0,0,9,0,1
24.7890634,120.9950052,9.861000061035156,2.176604747772217,0.0,-43.26,6.66,-23.279999,-102.83459,0,-84,0,0,-73,-81,0,0,0,9,0,1
24.7890762,120.9950044,9.883999824523926,1.23281729221344,0.0,-27.06,14.82,-37.38,-74.18267,0,-84,0,0,-73,-81,0,0,0,9,0,1
24.7890762,120.9950044,9.883999824523926,1.23281729221344,0.0,-34.739998,30.779999,-12.48,35.54358,0,-84,0,0,-73,-81,0,0,0,9,0,1
24.7890762,120.9950044,9.883999824523926,1.23281729221344,0.0,-42.48,22.8,-9.36,46.594196,0,-84,0,0,-73,-81,0,0,0,9,0,1
24.789089,120.9950037,9.871000289916992,0.2349402904510498,0.0,-37.68,5.2799997,-30.66,-88.11183,0,-84,0,0,-73,-81,0,0,0,9,0,1
24.789089,120.9950037,9.871000289916992,0.2349402904510498,0.0,-30.72,23.699999,-30.42,-33.248055,0,-84,0,0,-73,-81,0,0,0,9,0,1
24.789089,120.9950037,9.871000289916992,0.2349402904510498,0.0,-40.14,28.439999,-8.88,72.145805,0,-84,0,0,-73,-81,0,0,0,9,0,1
24.7890998,120.9950025,9.824999809265137,359.0625915527344,0.0,-40.5,17.58,-18.3,12.752274,0,-84,0,0,-73,-81,0,0,0,9,0,1
24.7890998,120.9950025,9.824999809265137,359.0625915527344,0.0,-30.48,7.7999997,-36.12,-90.87354,0,-84,0,0,-73,-81,0,0,0,9,0,1
24.7891121,120.9950021,9.847000122070312,358.9192199707031,0.0,-32.52,30.84,-18.0,12.402872,0,-84,0,0,-73,-81,0,0,0,9,0,1
24.7891121,120.9950021,9.847000122070312,358.9192199707031,0.0,-37.079998,28.8,-2.34,86.4607,0,-84,0,0,-73,-81,0,0,0,9,0,1
24.789339,120.9949858,10.086999893188477,354.7750549316406,0.0,-24.539999,-4.2599998,-43.5,-94.2402,0,-88,-89,0,0,-84,0,0,0,9,0,1
24.7893524,120.9949827,10.194000244140625,352.8631286621094,0.0,-28.5,18.24,-39.239998,-48.543198,0,-88,-89,0,0,-84,0,0,0,9,0,1
24.7893524,120.9949827,10.194000244140625,352.8631286621094,0.0,-38.04,28.019999,-21.779999,62.817665,0,-88,-89,0,0,-84,0,0,0,9,0,1
24.7893641,120.99498,10.234000205993652,351.99615478515625,0.0,-38.64,11.759999,-30.24,50.777878,0,-88,-89,0,0,-84,0,0,0,9,0,1
24.7893641,120.99498,10.234000205993652,351.99615478515625,0.0,-26.939999,-1.5,-41.7,-87.83903,0,-88,-89,0,0,-84,0,0,0,9,0,1
24.7893755,120.9949761,10.239999771118164,350.3456726074219,0.0,-30.06,23.64,-32.76,-4.844676,0,-88,-89,0,0,-84,0,0,0,9,0,1
24.7893755,120.9949761,10.239999771118164,350.3456726074219,0.0,-36.66,23.519999,-22.32,93.30634,0,-88,-89,0,0,-84,0,0,0,9,0,1
24.7893755,120.9949761,10.239999771118164,350.3456726074219,0.0,-30.779999,-0.35999998,-37.079998,-88.75257,0,-88,-89,0,0,-84,0,0,0,9,0,1
24.7893755,120.9949761,10.239999771118164,350.3456726074219,0.0,-22.8,-3.1799998,-40.8,-75.86761,0,-88,-89,0,0,-84,0,0,0,9,0,1
24.7893902,120.9949707,10.220000267028809,348.4466552734375,0.0,-27.48,27.96,-24.24,19.636854,0,-88,-89,0,0,-84,0,0,0,9,0,1
24.7893902,120.9949707,10.220000267028809,348.4466552734375,0.0,-32.52,20.52,-25.08,-1.7347435,0,-88,-89,0,0,-84,0,0,0,9,0,1
24.7893902,120.9949707,10.220000267028809,348.4466552734375,0.0,-21.119999,-5.58,-40.26,-40.864326,0,-88,-89,0,0,-84,0,0,0,9,0,1
24.7893902,120.9949707,10.220000267028809,348.4466552734375,0.0,-21.24,10.86,-41.399998,-75.00364,0,-88,-89,0,0,-84,0,0,0,9,0,1
24.7894041,120.9949661,10.152999877929688,347.6259765625,0.0,-30.24,30.3,-21.6,54.660057,0,-88,-89,0,0,-84,0,0,0,9,0,1
24.7894041,120.9949661,10.152999877929688,347.6259765625,0.0,-34.98,16.08,-29.099998,-4.2934785,0,-88,-89,0,0,-84,0,0,0,9,0,1
24.7894174,120.9949618,10.145000457763672,346.62579345703125,0.0,-19.02,-6.24,-43.559998,-67.086464,0,-88,-89,0,0,-84,0,0,0,9,0,1
24.7894174,120.9949618,10.145000457763672,346.62579345703125,0.0,-26.46,18.539999,-37.44,-29.840147,0,-88,-89,0,0,-84,0,0,0,9,0,1
24.7894174,120.9949618,10.145000457763672,346.62579345703125,0.0,-37.86,21.359999,-24.18,79.95173,0,-88,-89,0,0,-84,0,0,0,9,0,1
24.7894303,120.9949576,10.130999565124512,345.5435791015625,0.0,-31.98,-3.3,-37.8,-120.56596,0,-88,-89,0,0,-84,0,0,0,9,0,1
24.7894303,120.9949576,10.130999565124512,345.5435791015625,0.0,-20.34,-9.3,-43.32,-82.079315,0,-88,-89,0,0,-84,0,0,0,9,0,1
24.7894438,120.9949515,9.975000381469727,344.3838195800781,0.0,-30.48,26.76,-27.9,12.445458,0,-88,-89,0,0,-84,0,0,0,9,0,1
24.7894438,120.9949515,9.975000381469727,344.3838195800781,0.0,-37.02,21.72,-24.779999,17.384794,0,-88,-89,0,0,-84,0,0,0,9,0,1
24.7894438,120.9949515,9.975000381469727,344.3838195800781,0.0,-24.24,-9.12,-41.28,-35.35714,0,-88,-89,0,0,-84,0,0,0,9,0,1
24.7894575,120.9949447,9.616000175476074,343.21075439453125,0.0,-22.02,15.78,-40.14,-65.919876,0,-88,-89,0,0,-84,0,0,0,9,0,1
24.7894575,120.9949447,9.616000175476074,343.21075439453125,0.0,-30.42,30.48,-22.439999,47.661144,0,-88,-89,0,0,-84,0,0,0,9,0,1
24.7894694,120.9949386,9.550999641418457,342.1915283203125,0.0,-30.48,9.66,-35.76,-60.919865,0,-88,-89,0,0,-84,0,0,0,9,0,1
24.7894694,120.9949386,9.550999641418457,342.1915283203125,0.0,-22.199999,-11.04,-40.92,-23.84033,0,-88,-89,0,0,-84,0,0,0,9,0,1
24.7894694,120.9949386,9.550999641418457,342.1915283203125,0.0,-24.119999,23.279999,-33.899998,-25.09714,0,-88,-89,0,0,-84,0,0,0,9,0,1
24.7894694,120.9949386,9.550999641418457,342.1915283203125,0.0,-27.119999,21.42,-33.54,43.298153,0,-88,-89,0,0,-84,0,0,0,9,0,1
24.7894797,120.9949311,9.569999694824219,340.1181335449219,0.0,-24.18,-9.12,-39.3,-175.41049,0,-88,-89,0,0,-84,0,0,0,9,0,1
24.7894797,120.9949311,9.569999694824219,340.1181335449219,0.0,-21.06,-7.44,-40.32,-100.26618,0,-88,-89,0,0,-84,0,0,0,9,0,1
24.7894905,120.994924,9.454000473022461,338.44683837890625,0.0,-21.9,23.039999,-34.14,3.1340969,0,-88,-89,0,0,-84,0,0,0,9,0,1
24.7895989,120.994705,9.843000411987305,304.4718322753906,0.0,2.46,-15.299999,-39.899998,-110.26762,-87,-95,0,0,0,-93,0,0,0,9,0,1
24.7895989,120.994705,9.843000411987305,304.4718322753906,0.0,-4.2,10.2,-43.2,25.797503,-87,-95,0,0,0,-93,0,0,0,9,0,1
24.7895956,120.9946846,9.82699966430664,300.84649658203125,0.0,-0.48,-4.8599997,-42.96,-95.01398,-87,-95,0,0,0,-93,0,0,0,9,0,1
24.7895956,120.9946846,9.82699966430664,300.84649658203125,0.0,23.279999,-11.639999,-34.86,-105.726295,-87,-95,0,0,0,-93,0,0,0,9,0,1
24.7895956,120.9946846,9.82699966430664,300.84649658203125,0.0,21.9,-3.12,-36.84,-102.719025,-87,-95,0,0,0,-93,0,0,0,9,0,1
24.7895956,120.9946846,9.82699966430664,300.84649658203125,0.0,7.98,10.08,-42.78,-37.936264,-87,-95,0,0,0,-93,0,0,0,9,0,1
24.7895922,120.994664,9.784000396728516,296.6109313964844,0.0,13.62,-17.1,-37.14,-108.146255,-87,-95,0,0,0,-93,0,0,0,9,0,1
24.7895922,120.994664,9.784000396728516,296.6109313964844,0.0,10.86,-22.56,-33.6,-112.39896,-87,-95,0,0,0,-93,0,0,0,9,0,1
24.7895922,120.994664,9.784000396728516,296.6109313964844,0.0,6.8999996,0.65999997,-44.04,-17.650253,-87,-95,0,0,0,-93,0,0,0,9,0,1
24.7895922,120.994664,9.784000396728516,296.6109313964844,0.0,6.7799997,-5.22,-43.86,-46.815395,-87,-95,0,0,0,-93,0,0,0,9,0,1
24.7895944,120.9946495,9.878999710083008,294.9793395996094,0.0,21.119999,-23.22,-28.859999,-82.64016,-87,-95,0,0,0,-93,0,0,0,9,0,1
24.789582,120.9945614,9.925999641418457,281.1610412597656,0.0,-2.28,-17.699999,-39.899998,-107.07288,-86,-89,-96,0,0,0,0,0,0,9,0,1
